model,ext,nodes,edges,time,mem
result0_10000,xmi,9986,13322,1222,39589
result0_100000,xmi,97034,126585,13906,300653
result0_1000000,xmi,1060457,1790618,141189,1084938
result0_50000,xmi,51547,88259,6184,188416
result0_500000,xmi,520336,899798,68482,471798
