model,ext,nodes,edges,time,mem
result0_10000,xmi,9986,13322,2374,37878
result0_100000,xmi,97034,126585,14833,300998
result0_1000000,xmi,1060457,1790618,143268,1596506
result0_50000,xmi,51547,88259,6640,188416
result0_500000,xmi,520336,899798,75275,1190345
