model,ext,nodes,edges,time,mem
result0_10000,xmi,9986,13322,951,38696
result0_100000,xmi,97034,126585,14688,302810
result0_1000000,xmi,1060457,1790618,140201,1889662
result0_50000,xmi,51547,88259,6364,188416
result0_500000,xmi,520336,899798,66132,1295227
