model,ext,nodes,edges,time,mem
result0_10000,xmi,9986,13322,2532,39108
result0_100000,xmi,97034,126585,14370,300591
result0_1000000,xmi,1060457,1790618,133267,1716809
result0_50000,xmi,51547,88259,6502,188416
result0_500000,xmi,520336,899798,63897,1522995
