model,ext,nodes,edges,time,mem
result0_10000,xmi,9986,13322,1605,41006
result0_100000,xmi,97034,126585,14120,328722
result0_1000000,xmi,1060457,1790618,151767,628023
result0_50000,xmi,51547,88259,6964,192514
result0_500000,xmi,520336,899798,70861,253438
