model,ext,nodes,edges,time,mem
result0_10000,xmi,9986,13322,980,36532
result0_100000,xmi,97034,126585,11296,300892
result0_1000000,xmi,1060457,1790618,128195,292379
result0_50000,xmi,51547,88259,5815,188416
result0_500000,xmi,520336,899798,63327,1900544
