model,ext,nodes,edges,time,mem
result0_10000,xmi,9963,15687,2175,62591
result0_100000,xmi,94569,148347,11144,510072
result0_1000000,xmi,1075004,10380695,366920,1935625
result0_50000,xmi,49748,226569,8649,410157
result0_500000,xmi,464750,3326928,118826,1118369
