model,ext,nodes,edges,time,mem
result0_10000,xmi,9963,15687,2268,64765
result0_100000,xmi,94569,148347,9760,507255
result0_1000000,xmi,1075004,10380695,368966,2811451
result0_50000,xmi,49748,226569,7995,411232
result0_500000,xmi,464750,3326928,112455,4212222
