model,ext,nodes,edges,time,mem
result0_10000,xmi,9963,15687,5011,118868
result0_100000,xmi,94569,148347,12776,209752
result0_1000000,xmi,1075004,10380695,344086,5453052
result0_50000,xmi,49748,226569,9899,417792
result0_500000,xmi,464750,3326928,138190,4911106
