model,ext,nodes,edges,time,mem
result0_10000,xmi,9963,15687,2191,61915
result0_100000,xmi,94569,148347,11328,505820
result0_1000000,xmi,1075004,10380695,321030,4517903
result0_50000,xmi,49748,226569,8064,413558
result0_500000,xmi,464750,3326928,103692,3554467
