model,ext,nodes,edges,time,mem
result0_10000,xmi,9963,15687,2260,62577
result0_100000,xmi,94569,148347,10956,505692
result0_1000000,xmi,1075004,10380695,273010,3477162
result0_50000,xmi,49748,226569,8856,409973
result0_500000,xmi,464750,3326928,110267,2647840
