model,ext,nodes,edges,time,mem
result0_10000,xmi,9801,9278,1478,40188
result0_100000,xmi,98131,92284,15410,359889
result0_1000000,xmi,963994,906918,147307,1288657
result0_50000,xmi,48877,45865,7833,183791
result0_500000,xmi,482299,454190,70840,1718447
