model,ext,nodes,edges,time,mem
result0_10000,xmi,9801,9278,1490,44865
result0_100000,xmi,98131,92284,15228,357492
result0_1000000,xmi,963994,906918,142665,1326291
result0_50000,xmi,48877,45865,7815,183107
result0_500000,xmi,482299,454190,71553,1711869
