model,ext,nodes,edges,time,mem
result0_10000,xmi,9801,9278,1504,36866
result0_100000,xmi,98131,92284,15073,352256
result0_1000000,xmi,963994,906918,146592,1347211
result0_50000,xmi,48877,45865,7683,184322
result0_500000,xmi,482299,454190,76548,1719714
