model,ext,nodes,edges,time,mem
result0_10000,xmi,9801,9278,1497,39633
result0_100000,xmi,98131,92284,15322,352694
result0_1000000,xmi,963994,906918,146386,1435069
result0_50000,xmi,48877,45865,7603,183954
result0_500000,xmi,482299,454190,74108,1711457
