model,ext,nodes,edges,time,mem
result0_10000,xmi,9801,9278,1502,38594
result0_100000,xmi,98131,92284,15102,352381
result0_1000000,xmi,963994,906918,146456,1385888
result0_50000,xmi,48877,45865,7669,183621
result0_500000,xmi,482299,454190,76543,1712620
