model,ext,nodes,edges,time,mem
result0_10000,xmi,9801,9278,1480,41995
result0_100000,xmi,98131,92284,15434,352343
result0_1000000,xmi,963994,906918,149106,1217989
result0_50000,xmi,48877,45865,7572,184277
result0_500000,xmi,482299,454190,73616,1710018
