model,ext,nodes,edges,time,mem
result0_10000,xmi,10821,20305,3170,68287
result0_100000,xmi,101454,190347,14646,593923
result0_1000000,xmi,1097699,2059555,163069,2201592
result0_50000,xmi,46105,86482,6528,274434
result0_500000,xmi,494124,927265,66017,510579
