model,ext,nodes,edges,time,mem
result0_10000,xmi,10821,20305,3056,70185
result0_100000,xmi,101454,190347,13239,503348
result0_1000000,xmi,1097699,2059555,152700,1088138
result0_50000,xmi,46105,86482,6280,272409
result0_500000,xmi,494124,927265,67747,882716
