model,ext,nodes,edges,time,mem
result0_10000,xmi,10821,20305,1786,70846
result0_100000,xmi,101454,190347,14575,537563
result0_1000000,xmi,1097699,2059555,158415,1047022
result0_50000,xmi,46105,86482,6184,271358
result0_500000,xmi,494124,927265,65203,997412
