model,ext,nodes,edges,time,mem
result0_10000,xmi,10821,20305,1920,71366
result0_100000,xmi,101454,190347,12374,559148
result0_1000000,xmi,1097699,2059555,151397,975568
result0_50000,xmi,46105,86482,6253,270415
result0_500000,xmi,494124,927265,67112,536721
