model,ext,nodes,edges,time,mem
result0_10000,xmi,10821,20305,1810,72126
result0_100000,xmi,101454,190347,13113,523057
result0_1000000,xmi,1097699,2059555,158476,1459722
result0_50000,xmi,46105,86482,6284,270814
result0_500000,xmi,494124,927265,65754,646493
