model,ext,nodes,edges,time,mem
result0_10000,xmi,10821,20305,2985,135170
result0_100000,xmi,101454,190347,19811,324859
result0_1000000,xmi,1097699,2059555,155784,2428552
result0_50000,xmi,46105,86482,5124,278528
result0_500000,xmi,494124,927265,64683,299902
