model,ext,nodes,edges,time,mem
result0_10000,xmi,10320,10925,905,45060
result0_100000,xmi,102121,106381,6440,376832
result0_1000000,xmi,924823,924802,62089,3325954
result0_50000,xmi,54074,54073,3435,196608
result0_500000,xmi,488531,489061,33289,1826816
