model,ext,nodes,edges,time,mem
result0_10000,xmi,10320,10925,807,49449
result0_100000,xmi,102121,106381,6517,407462
result0_1000000,xmi,924823,924802,62776,510734
result0_50000,xmi,54074,54073,3401,196610
result0_500000,xmi,488531,489061,34232,1830914
