model,ext,nodes,edges,time,mem
result0_10000,xmi,10320,10925,657,45061
result0_100000,xmi,102121,106381,6570,376832
result0_1000000,xmi,924823,924802,62256,3325952
result0_50000,xmi,54074,54073,3465,196610
result0_500000,xmi,488531,489061,34703,1826816
