model,nodes,edges,time,mem
newsletter,5,4,11,212
Alf,304,486,53,1970
bpmn20di,34,46,18,394
directory,95,119,24,667
aspectbind,122,205,30,873
SQLXMLQueryModel,223,387,46,1379
ParsedMetadata,22,35,37,380
henshin,85,162,26,672
asset,187,268,43,1325
BibTeX,140,139,29,827
component.common.selector,17,20,20,567
SemanticDB,29,37,16,255
strategy-agent-engine,5,4,12,227
APar,21,20,50,244
FeatureDiagrams,31,56,17,447
FoundationModel,168,221,35,959
Series,4,3,11,225
bpsim,265,358,52,1433
jamopp,390,811,155,5657
SimplifiedJMLModel,11,12,12,204
Sal,71,111,21,487
Clientes,26,30,16,255
olark,8,8,11,217
Assignments,14,18,13,224
EAI,11,15,12,204
sgraph,61,107,256,664
mindEd.ide,61,108,22,649
city2,13,16,13,205
pub_tgt,31,33,14,240
FCM,128,151,27,912
ASM,1,0,66,402
crossx,22,30,15,237
soopl,67,120,21,619
spreadsheet,11,19,13,224
GraphicalProcessEditorModel,20,31,14,232
camel-spring,1584,2633,290,10754
MTRANS,39,75,18,420
writers,16,15,15,228
performance,28,38,15,248
things,49,79,19,435
T6,10,17,12,209
Before,38,69,17,433
lob,6,5,12,210
IFConfiguration,72,118,21,595
extension,5,4,11,213
example,23,42,14,243
UMLDI,3,1,53,736
ServiceDsl,44,75,18,441
policy,44,58,20,564
Resolute,69,116,22,638
emffrag_internal,7,6,12,194
ImperativeOCLCS,68,88,21,646
interpreter,4,3,13,221
MoMM,1,0,9,217
ThreeJsWrapperDescriptionLanguage,45,60,17,456
ProjectTrackerResources,7,7,13,215
Jess,126,236,30,906
CharacterScript,53,74,18,446
zvisclasses,20,22,15,232
rule,24,28,16,254
FractalIdt,9,9,13,217
ObjectNotation,37,54,17,426
android,47,78,19,456
gameserver,8,15,12,217
gmfgraph_1.30,264,390,47,1407
SiSiPNML,7,6,12,198
catalog,26,31,15,382
RelationalDBContent,15,28,14,252
QVTcCST,50,67,19,456
Program,5,5,12,198
pushbuttonbuild,22,25,15,232
EMOF,79,128,23,481
connector-configuration,9,9,13,217
Problem,248,247,37,657
timedAutomata,269,436,50,1621
Promenade,1,0,9,357
knowledge,18,27,14,232
CloudML,63,102,20,481
tableur_modifie,12,20,14,232
spem2,300,521,54,1804
frontend.chain,21,36,15,230
component.clojure,8,8,14,217
GenModel,186,240,38,1084
enactment,15,18,13,239
QVTrCST,72,91,22,602
archimate,165,306,37,1292
WikiTable,20,26,15,371
decobat,94,102,25,675
waqtsalat,36,36,16,245
bluexml,272,391,48,1599
simplemath,23,37,14,227
demo,19,23,14,229
AMN,303,433,49,1288
ABC,4,5,12,198
saltSemantics,15,14,13,232
UEMLExtensionDynamicAspects,55,130,21,636
volere,18,21,14,232
resourcemanager,9,10,14,217
models1,74,100,31,1223
sec,29,41,16,426
typemodel,57,63,19,430
CIMLevelZero,1167,1454,152,6011
FacesConfig,601,907,117,3843
Protocol,3,2,11,196
fsml,8,8,12,217
debug,8,7,12,217
FlatQVT,416,837,145,10612
scl,811,1045,120,4696
sla,25,33,15,237
ExampleEMF,17,28,14,247
Automaton,14,20,13,230
flat11,86,113,26,639
FlowDsl,45,57,19,460
family,18,25,14,247
school,33,63,17,448
TargetPlatform,16,18,13,247
Sharengo,20,33,14,242
LibraryInteractionModel,41,56,18,445
plsql,223,355,41,1338
DslECharts,97,140,24,702
plaModel2,54,83,20,463
sequence_diagram,47,78,19,457
modules,43,48,17,452
syncchartsExtended,3,2,11,198
customerBehaviour,37,54,17,451
EBC,29,28,16,427
ctx,31,54,16,439
etsl,13,21,13,244
LibClasses,11,21,12,229
person,9,9,11,218
CFG,15,28,15,230
Calendar,31,42,15,407
e2,42,56,17,463
JavaBehavior4UML,11,10,13,229
frontend.attribution,30,50,15,259
ir,144,231,31,941
embedded,13,18,13,227
imgpro,106,141,24,702
JavaVMTypes,118,212,30,904
VisualizationDsl,17,24,15,247
sokan,39,50,17,439
CellInit,3,2,14,198
iolist,161,203,41,959
office,10,16,13,224
XWTWorkBench,62,60,18,295
WebApplications_ConceptualModel,54,112,19,486
UnifiedOntologyLanguage,1,0,8,212
XSchema,1,0,9,392
Glsl,160,277,35,1097
process,19,30,15,247
UmlMessage,8,7,12,229
RequirementSourcesConf,3,2,13,215
travel,38,62,18,451
moduleCore,27,33,15,247
cor,13,12,16,409
workspaceModel,7,11,12,231
multichoice,35,44,17,451
mmiEvents,192,279,34,1292
format,9514,12936,1515,42371
PolicyEngine,21,29,15,351
jdsl,48,62,19,445
Amble,1,0,9,195
StateChart,22,31,14,214
OCLStates,24,33,15,373
overview,3,2,11,194
taxonomy-builtin,24,22,15,221
ProofProcess-v1.0.0.10,48,73,18,412
emfacade,121,156,51,1066
config.switchyard,103,141,28,948
parsingmodel,9,13,12,207
pannotation,175,235,37,1039
CPNDefinition,16,23,15,208
adaptiveSystem,61,102,24,430
SimplePDL,21,34,16,216
kevoree2,17,25,14,216
original,14,29,14,205
Images,3,2,10,195
cgmodel,232,376,47,1436
OotDatabase,113,111,25,630
entityrelation,40,66,19,409
WorkDefinitions,23,52,17,382
javaformscodegen,75,72,21,277
lmaintenance,45,44,20,243
gmfmap_2007,139,232,37,1012
webpage,19,21,16,214
petri_nets,10,14,14,207
UML_withReuseContracts,26,38,16,380
com.ibm.commerce.payment.datatypes,219,289,197,7613
AppChoco,27,30,17,240
jaxrpcmap,87,107,26,661
eocl,3,2,13,205
CL,90,118,36,1342
Urban,93,124,25,672
KM3,43,89,20,434
parser,37,42,19,420
XMIWorkspace,27,26,16,240
sketch,11,11,12,215
PartialStateDescription,66,123,22,467
org.eclipse.wst.ws.internal.model.v10.rtindex,19,23,22,584
requirements,76,108,23,475
EcdarText,247,447,49,1573
Forms,169,235,37,1271
jex,60,94,21,452
CIM14,3292,5294,547,9432
phenotype,7,7,20,587
Eso,26,30,16,380
uml2diff,16,28,16,405
generatedModel,15,23,14,237
setup,58,97,22,456
Roco2,104,161,28,788
LaTeX,82,105,25,661
property,6,5,14,367
transent,6,6,12,207
org.eclipse.wst.ws.internal.model.v10.taxonomy,24,30,16,405
PetriNet,25,29,15,229
PNML_basic,133,266,33,909
Daos,15,18,14,216
SEE_Design,26,47,15,379
stakeholder,22,23,15,229
GUI,106,132,26,699
text,26,43,15,405
MSProject2,1,0,9,199
OO_concept_initial,38,69,18,421
spreadsheetModified,31,39,12,211
vb,265,403,48,1549
Unql,17,19,14,214
UEMLExtensionModelingAspects,57,136,21,650
graphiti,171,269,37,1099
cmsl,63,102,21,445
rdf,55,117,21,675
ext,10,8,13,229
Constraints,32,54,18,387
v41,110,129,34,837
additionalTagMetadata,13,14,14,216
Scilab,1,0,11,364
Scenario,8,7,20,564
Dsl,189,318,38,1290
Xscript,12,11,14,195
Leveleditor,238,295,42,1365
database,75,136,24,634
Content,69,104,22,621
uma,348,462,71,2600
rolemetamodel,16,25,12,214
activestatedebugger,23,30,15,237
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,35,1655
scrum,29,37,15,418
com.ibm.commerce.foundation.datatypes,164,221,166,5518
Features,11,15,13,286
aterms,20,27,15,258
People,13,18,13,242
activityDiagram,35,66,18,447
abstractcim,25,40,16,431
UTPPredefined,12,10,12,250
Transformation,112,194,29,907
Sass,3,2,18,242
definitions,76,87,21,476
bonide,63,83,19,468
Izpack,97,112,24,702
BrokerDSL,6,6,12,239
GraphViewStyle,14,13,14,242
R2ML,367,594,66,2063
tp5,30,43,17,447
Message,22,25,15,242
topology,21,37,15,417
BuildDSL,13,16,13,228
ASL,53,67,19,463
modelica,394,467,66,1333
klayoutdata,25,28,16,439
conceptmodel,14,17,12,242
Firewalll,16,20,14,250
sequence-diagram-notation,3,2,11,242
planrouge,53,70,19,468
src,38,45,15,288
MyDsl,18,23,15,258
crosswalk,140,211,32,944
org.eclipse.emf.cdo.server.db.defs,16,17,14,258
Agate,274,466,52,1793
BusinessProcessModel,44,87,18,454
featuremodel,40,57,18,476
mediator,558,656,85,3112
ProjectProofProcess,9,9,12,240
GUIdancerComponentHierarchy,15,25,13,250
concat,5,4,12,240
lwc11,8,10,12,242
SmallJava,62,103,20,484
resourcedesc,15,25,14,250
exportmodel,20,22,13,264
Xpect,33,51,17,444
objects,4,3,10,242
toolpalette,21,23,14,258
iaca,61,96,19,484
Contact,57,63,18,290
ScriptUIGraph,14,24,13,242
profiler,14,20,14,250
SACM,305,504,53,1984
AtsDsl,142,197,32,947
org.cylio.project.domain.editor,32,37,15,250
FiniteStateMachine,23,50,16,424
jpdl32,372,515,72,2185
SPEM,1,0,9,213
mlhim2,334,567,77,2758
Java-20040316,27,54,15,444
idc,224,392,45,1435
bz377606,9,9,13,220
Project,704,1141,109,4722
OCCAM,59,112,20,482
QVTCST,11,13,13,223
MSOfficeWord_WordprocessingMLBasicDef,171,296,37,1104
web_service,17,23,13,229
UML_UseCases,32,67,16,433
wscommon,13,13,13,220
Families,10,11,12,220
response,96,121,27,729
configurator,26,40,15,431
AIService,13,19,12,250
ReasoningResult,17,20,15,242
Function,53,87,20,462
plan,27,31,17,430
dummy,20,30,15,258
CssExtDsl,89,140,25,708
RequisitePro,25,51,16,438
doc,84,114,23,702
report,8,8,12,221
landuse,18,18,22,813
newcar,11,17,12,226
pylon,74,86,22,513
MonitorProgram,57,111,20,465
MediatorAdvice,7,7,11,242
Yucuk,6,6,12,239
tasks,40,47,19,455
VHDL,3,2,10,223
modellog,111,147,91,700
metadata,19,24,15,422
drools,32,38,16,447
loadcurve,15,16,13,242
bio_tgt,47,57,18,463
commonarchivecore,50,85,41,1864
UI,54,77,19,471
com.ibm.commerce.contract.facade.datatypes,41,54,175,6353
depgraph,52,82,20,542
MiningMart_ViewCaseRepresentation,1,0,10,266
ProofProcess-v1.0.0,47,71,18,542
OpenCL,34,55,17,302
People1,11,16,13,254
Gdbsl,5,5,12,257
OpServiceModel,26,33,15,284
Suite,10,12,14,275
taipan,64,108,21,551
mind,133,237,33,1068
sco,34,46,16,284
Organization,62,74,21,744
States,23,22,14,299
hExample_3_RHS,4,3,10,264
iplog,60,70,21,547
threevaluedlogic,17,27,13,254
MModelURIMap,6,6,14,275
mongodb,53,79,19,527
Copy of library,21,33,15,284
PNML_structured,145,299,35,1068
templatecall,4,3,12,257
models2,463,666,75,2696
wfs,209,270,48,1526
org.eclipse.component,35,45,18,506
powrmart,1155,1493,189,6536
kaom,15,29,14,237
conceptmap,45,56,17,295
dtmc,65,92,20,502
DefaultName1,18,26,14,262
MSOfficeExcel_SpreadsheetMLStyles,449,627,71,2197
jtemplates,3,2,11,311
adapter,9,9,16,445
QVTcoreCST,8,9,12,255
OpenAir,147,209,30,987
TraceEditor,27,48,15,257
ExtendedPO2,44,62,17,475
sample,41,54,18,493
flowchart,58,100,21,492
Instances,11,11,13,256
Golang,8,8,11,224
pgadmin,15,16,13,265
rules_core,23,40,12,265
com.ibm.commerce.promotion.facade.datatypes,145,178,176,5742
Epk,62,119,22,537
Metrics,1,0,8,250
message-meta,40,40,17,293
frontend.imperative,21,29,13,302
collaviz,43,66,19,517
SQLQueryModel,410,952,81,2993
wcs100_gml,122,171,36,1064
flow_concept,22,38,16,291
FieldSelection,12,15,14,292
WebApplications_AbstractModel,1,0,9,278
Node,4,3,12,291
Dime,130,222,31,868
cp3model,21,40,15,301
rentalSansGmfAnnot,24,37,17,292
My,2,1,11,280
component.jca,54,75,27,1014
Macro,34,43,16,291
library_eve,17,25,14,301
mulemodel,69,106,21,572
evilsystem,43,74,19,543
futsal,75,115,22,571
Adl,125,198,28,852
BibTeX1.1,34,66,16,533
ExampleInteractionModel,66,65,19,343
PetrinetDsl,31,30,16,312
inventory,54,100,21,574
DFA,23,36,14,302
NanoStructure,37,48,16,302
RDBMSMM,14,19,14,271
Hello,5,5,10,261
gamelogic,151,202,32,902
CssDsl,80,120,23,575
PragmaCPNDefinition,20,32,16,302
CDE,17,23,14,267
Epatch,51,75,20,564
play,56,69,21,554
InstanceModel,21,38,16,291
sbp-designer,19,30,15,302
BPM,13,18,12,248
smil20,87,95,31,1292
MovieDB,7,6,13,261
ClassModel,76,112,23,566
MIME,14,18,21,730
kernel,44,87,22,544
Tutorial,14,16,14,267
waterbody,52,62,27,1005
Sequencemodel,61,99,21,554
JavaProject,31,49,16,302
uiextensionmodel,30,29,15,312
lqn,5,3,13,280
VorkursDomain,64,77,19,554
ServiceData,47,57,18,564
Simulator,67,102,21,565
radar,29,27,17,291
Values,17,37,14,272
annotationModelReference,3,2,11,280
krendering,122,183,29,858
rif11a,134,217,32,878
pl0extended,8,9,13,291
ModelFragment,10,11,13,291
RefiningTrace,31,42,17,291
GoModel,8,7,12,292
identification,16,25,15,291
Seal,95,165,26,848
business,83,147,24,573
ofbiz,140,294,36,1100
majordomo,93,182,26,835
banner,14,16,14,291
house,44,70,19,541
tracermodel,71,72,21,343
building,173,217,50,1739
tableur_visitable,16,25,15,291
J2SE5,240,464,48,1598
AjModel,46,88,21,527
gmfgraph_1.24,215,335,43,1437
GenericEditor,32,48,17,479
propsheet,7,7,24,512
graphdef,111,156,28,834
UDDI_meta-model_fragment,13,17,12,270
implementation,18,20,15,291
mule,450,585,86,2744
DGS,68,92,22,526
BDDModel,34,50,17,301
RDFS,98,155,25,628
PathExp,1,0,9,280
VisualDiagnostic,8,10,12,292
Trace,17,22,13,291
timing-diagram,78,155,26,838
MiningMart_SimplifiedMetamodel,23,44,15,291
SelfletBehavior,31,51,17,313
ImpModLang,27,45,16,300
MapDsl,14,17,14,291
CSharp,38,60,16,520
dpd,56,72,22,554
.skriven,191,196,32,670
dbprice,5,4,11,267
Mapper,47,57,25,784
tp6,80,98,22,576
GWPNV4,20,45,16,291
socnet,11,16,14,291
events,27,39,20,511
objectrepository,12,13,13,291
Dot,15,24,14,291
NetModel,88,138,24,617
result,6,7,12,291
ruleml,6,7,12,289
hExample_1_RHS,5,5,11,281
Bitbucketmgr,10,11,13,291
basic,5,4,12,281
FlowGraph,38,86,19,534
r4e.design.rules,30,34,15,291
codesyncjava,12,11,12,291
system,22,37,19,512
AUIML,1004,1773,151,5530
ToDoListDiag,28,39,15,274
openome_model,132,233,31,881
Make,23,34,14,288
uForthRT,15,18,20,291
flow_edge,13,23,13,291
Matlab,1,0,12,501
DecoraDsl,108,170,27,858
opa,49,66,18,544
sdbpmn,76,101,25,795
xls,54,91,19,554
CXF,83,91,23,615
spielfeld,35,49,16,312
accounting,37,60,17,517
Total,7,5,12,291
PetriNetModel,25,29,14,291
sqljava,18,18,14,299
ast,54,76,21,563
DSML,82,122,22,565
nuopc,105,150,27,847
Repository,1,0,9,281
daum,96,140,32,626
modifications,11,13,14,291
idl,70,127,26,795
Headline,3,2,11,281
Java,373,794,91,4918
OPF31,161,180,36,1266
appmodel,25,29,15,289
cbe,90,110,26,807
MiniScript,72,113,20,574
spm,43,58,27,533
S,34,52,17,522
map,24,39,18,522
acad,69,68,597,564
com.ibm.commerce.installment.facade.datatypes,140,187,177,5057
layout,10,12,13,278
CDPSM,412,626,80,2609
agents,28,27,17,551
sm_mm_1,46,84,20,629
bootstrap,46,74,19,608
SysML,152,168,31,987
BasicBlocks,15,19,14,325
MSVisio_DatadiagramMLTextFormat,300,594,59,2005
JavaTypes,4,3,11,290
com.ibm.commerce.catalog.facade.datatypes,712,956,270,8872
IFC2X3_TC1,3352,5223,584,4235
SmartHouse,82,124,31,987
org.eclipse.component.use,13,14,15,367
ExtendedTypes,22,27,16,367
confOf.owl,433,876,92,3518
CWMCore,37,76,19,367
CoreThemes,4,3,11,364
ecorebinding,41,82,20,630
library07,18,26,15,367
jsflibraryregistry,24,31,16,367
WSLink,11,9,12,368
metamodel@runtime,108,187,31,772
DependencyDsl,44,55,19,367
caz,29,42,20,630
abnf,47,72,20,367
launching,11,10,14,367
rascalmetric,12,15,15,367
ZEvesProofProcess,10,11,13,367
IsabelleProofProcess-v1.0.0.10,32,38,18,368
XPDL-1.14,1,0,11,628
com.ibm.commerce.giftcenter.facade.datatypes,129,158,175,14035
EQN,26,55,17,348
PRR,94,206,32,744
epo2,44,62,19,376
bf,11,23,14,344
jBPM5Extensions,24,27,17,345
IDLMM,98,146,27,714
ServerGeneratorLanguage,29,46,16,344
rezept,179,221,37,1086
expressions,64,99,23,648
di1,60,70,25,648
IMSTransactionMessage,87,81,24,405
XMLType,20,21,19,344
annotations,22,32,17,344
gore,76,117,32,988
OCL,223,307,56,1615
warmok,54,74,22,378
etunit,33,39,19,375
ncx,127,171,35,1021
predefinedobjects,168,167,39,1059
cmd,142,152,30,747
builder,31,50,19,374
GraphViewMapping,23,38,17,344
magicDB,87,116,24,709
inheritancemapping,29,36,17,345
Cristal,18,33,15,344
crs_dr.owl,460,935,99,3931
math,6,5,80,346
Bnl,3,2,11,344
XMA_GUIDesigner,642,984,128,3854
Specio,74,96,50,714
opm,65,108,25,681
outputter,30,38,21,614
dbl,319,605,71,2583
pico,51,78,20,376
search,32,37,17,374
riehle97base,7,8,13,345
uForthProgram,14,19,15,344
esx,2142,2246,277,7502
tags,6,6,18,322
q4bpmn,29,33,17,322
embeddedid,7,7,12,280
KSecurityModel,21,27,14,306
metric,7,7,10,322
METAH,52,66,17,609
BooleanExpressions,26,37,14,348
Gherkin,39,59,17,322
qsar,91,108,28,645
Axdt,171,188,37,747
DependencyChain,36,49,17,349
ODP-IV,47,114,23,636
XTuring,23,29,18,350
reusejava,4,3,11,322
probekit,96,122,36,647
order,13,11,13,322
egis,13,17,16,322
evaluationresult,10,10,15,319
ros,78,96,33,672
StateDiagram,10,12,16,319
Statecharts,19,31,16,322
ConnectionErrors,26,25,19,566
Byteman,120,194,33,930
fxg,516,666,97,2709
util,10,11,13,322
Zapfmaster2000,121,177,35,961
cm,35,54,20,322
com.ibm.commerce.member.facade.datatypes,384,477,222,15308
services,30,37,73,344
conference,20,33,16,336
AML,343,445,76,2168
transportation,68,85,32,1166
attributes,9,11,12,314
NetDSL,140,139,35,984
ebXML,94,162,30,702
OpenModelicaAbstactSyntax,492,806,91,2769
wikigen,14,15,13,318
frontend.qool,76,124,26,664
telehash,32,33,475,344
signature_and_call,12,18,14,307
tdt4250,42,66,20,355
org_stageconfig,14,18,14,314
customsandwich,15,14,14,317
Guixdsl,9,11,14,294
scan,15,14,15,325
Base,4,3,11,316
UEMLExtensionCapturingSocialEffects,69,168,26,647
spray,83,137,27,684
types,4,3,10,297
SimulinkStateFlow,57,92,22,625
arduino,114,167,56,703
predicate,29,52,18,586
com.ibm.commerce.price.facade.datatypes,290,394,239,6494
Problems,13,13,14,319
Ldb,5,5,12,313
nbs,56,74,21,369
xml_pois_structure,6,5,11,311
infosystem,71,70,23,397
robmod,44,62,20,381
elementRegistry,17,20,13,324
java5,299,575,72,2031
SimpleJava,33,39,18,355
dataset,70,89,24,679
cloud,8,9,12,324
picmodel,21,27,16,329
javalogtrace,3,2,11,330
DesignPatterns,65,69,24,668
WTIP_SimpleRDBMS,12,16,14,338
aladim,43,70,19,380
evidence,8,8,16,609
Gantt,52,60,20,363
PDL1,18,24,15,352
utp,77,76,24,685
Junitresult,48,60,21,348
formsextension,4,3,12,313
mapping,37,48,19,370
QuickEditTabSections,9,10,13,332
sitacCtrl,22,32,22,629
PIM,17,20,16,333
externaldatasource,4,3,12,324
specification,53,91,21,398
phenomenon,4,3,13,333
application,152,192,89,1552
dp,23,42,17,332
ActivitiExtensions,93,106,30,718
jca,80,98,25,686
BoxMM,29,58,18,352
styles,18,23,14,341
DataType,1,0,75,332
remusassignments,9,9,12,322
xhtml,707,1047,156,4680
bpmn20_ttc,633,1146,134,3981
dtdsl,18,20,16,329
UseCaseInvariant,23,35,16,332
SigmaxApp,33,45,19,352
freemarker,3,2,12,313
oclstdlib,1,0,9,333
atl2java,55,95,23,400
customers,13,13,15,311
FXGraph,97,150,30,717
DTD,115,177,33,733
manifest,93,120,28,717
org.eclipse.gmf.codegen.jar_models.gmfgen,718,1080,146,4649
OpenQVT,55,97,22,633
persistence,34,34,45,1935
graphO,62,66,21,391
harmonica,25,32,17,361
uitf,46,56,19,363
emftools,11,11,13,334
efeature,7,6,14,313
EXPRESS,566,1164,127,4052
RSS,38,50,19,347
bpmn20exec,11,12,14,311
modelo,3,2,10,330
REAL,79,112,26,703
sd,19,32,16,330
TreeMapViewer,14,18,14,324
webapplication,158,240,43,1359
Grafcet,1,0,10,333
Config,24,29,16,352
chess,48,64,22,380
Xdoc,87,145,29,669
old_epn,142,259,43,1065
controlMinimal,9,10,14,311
mule-ide,19,22,16,333
QVTrelationCST,67,94,25,696
TypeSystem,151,150,35,1045
Table,8,12,12,333
gpx,126,136,36,1006
com.ibm.commerce.content.facade.datatypes,395,545,234,5247
EnumLiterals,7,6,13,309
ModulobTypes,13,18,15,329
gmfgraph_1.25,216,337,49,1383
QoS_Characteristic,27,40,18,329
com.ibm.commerce.order.facade.datatypes,464,583,237,6041
l2,63,62,24,665
DTMP,1,0,10,318
DiVA,123,219,34,1024
RunHALL,381,717,83,2233
Spl,1,0,13,588
org.eclipse.datatools.connectivity.oda.design,273,360,66,1937
FractalItf,171,261,42,1084
SimpleSBVR,68,123,25,685
BaseCST,144,274,42,1064
GenModel2,17,19,15,337
Specio2,102,100,28,701
cityfurniture,24,24,23,884
Karel,57,81,22,375
ObjectDsl,20,27,15,336
EssentialOCLCST,92,157,29,687
kevoree,149,244,39,1060
MGraph,32,45,17,374
org.eclipse.mylyn.reviews.frame.core.model,38,60,18,372
OCL_Operations,33,69,19,355
QVTOperationalCST,233,317,51,1625
ProjectProofProcess-v1.0.0,9,9,13,317
component.soap,62,79,32,940
claim,21,26,17,338
component.camel.quartz,15,16,20,609
ATOM,1,0,11,318
ATL-Profiler,33,41,18,354
ACME,43,73,20,371
BD,20,29,15,338
Connectivity,132,253,40,1012
accesscontrol,33,60,19,356
Anfelisa,11,16,13,319
Rss20,98,112,32,687
component.bean,8,8,13,319
TransactionModel,8,8,13,318
carnot,499,928,125,3849
WSTest,34,38,17,338
