model,nodes,edges,time,mem
UML_withReuseContracts,26,38,16,379
com.ibm.commerce.payment.datatypes,219,289,190,6943
AppChoco,27,30,15,241
jaxrpcmap,87,107,24,687
eocl,3,2,11,213
CL,90,118,35,1353
Urban,93,124,23,697
KM3,43,89,19,448
parser,37,42,18,437
XMIWorkspace,27,26,16,232
sketch,11,11,13,224
PartialStateDescription,66,123,21,488
org.eclipse.wst.ws.internal.model.v10.rtindex,19,23,20,599
requirements,76,108,22,498
EcdarText,247,447,49,1582
Forms,169,235,37,1145
jex,60,94,21,474
CIM14,3292,5294,528,9532
phenotype,7,7,18,598
Eso,26,30,15,253
uml2diff,16,28,15,404
generatedModel,15,23,14,233
setup,58,97,20,457
Roco2,104,161,26,706
LaTeX,82,105,24,666
property,6,5,13,387
transent,6,6,13,234
org.eclipse.wst.ws.internal.model.v10.taxonomy,24,30,15,365
PetriNet,25,29,16,253
PNML_basic,133,266,33,911
Daos,15,18,14,253
SEE_Design,26,47,16,420
stakeholder,22,23,15,252
GUI,106,132,26,683
text,26,43,15,253
MSProject2,1,0,8,233
OO_concept_initial,38,69,18,423
spreadsheetModified,31,39,16,252
vb,265,403,47,1554
Unql,17,19,14,211
UEMLExtensionModelingAspects,57,136,21,649
graphiti,171,269,36,1083
cmsl,63,102,20,461
rdf,55,117,22,649
ext,10,8,13,234
Constraints,32,54,15,423
v41,110,129,32,874
additionalTagMetadata,13,14,12,234
Scilab,1,0,11,404
Scenario,8,7,19,575
Dsl,189,318,39,1305
Xscript,12,11,13,211
Leveleditor,238,295,42,1346
database,75,136,23,685
Content,69,104,23,631
uma,348,462,71,2560
rolemetamodel,16,25,14,228
activestatedebugger,23,30,15,231
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,35,1657
scrum,29,37,15,404
com.ibm.commerce.foundation.datatypes,164,221,166,5677
Features,11,15,13,340
aterms,20,27,14,290
People,13,18,13,269
activityDiagram,35,66,17,491
abstractcim,25,40,16,470
UTPPredefined,12,10,12,270
Transformation,112,194,28,792
Sass,3,2,10,270
definitions,76,87,20,530
bonide,63,83,20,509
Izpack,97,112,23,570
BrokerDSL,6,6,12,269
GraphViewStyle,14,13,14,270
R2ML,367,594,61,1902
tp5,30,43,17,447
Message,22,25,15,290
topology,21,37,16,269
BuildDSL,13,16,14,269
ASL,53,67,19,528
modelica,394,467,58,1315
klayoutdata,25,28,16,425
conceptmodel,14,17,14,269
Firewalll,16,20,15,269
sequence-diagram-notation,3,2,12,270
planrouge,53,70,19,531
src,38,45,16,290
MyDsl,18,23,15,269
crosswalk,140,211,33,1024
org.eclipse.emf.cdo.server.db.defs,16,17,15,269
Agate,274,466,52,1840
BusinessProcessModel,44,87,17,483
featuremodel,40,57,17,511
mediator,558,656,84,3116
ProjectProofProcess,9,9,13,243
GUIdancerComponentHierarchy,15,25,14,270
concat,5,4,11,270
lwc11,8,10,12,269
SmallJava,62,103,20,511
resourcedesc,15,25,14,246
exportmodel,20,22,14,290
Xpect,33,51,18,491
objects,4,3,11,269
toolpalette,21,23,15,266
iaca,61,96,19,512
Contact,57,63,18,328
ScriptUIGraph,14,24,14,269
profiler,14,20,13,269
SACM,305,504,63,2046
AtsDsl,142,197,31,959
org.cylio.project.domain.editor,32,37,15,290
FiniteStateMachine,23,50,15,290
jpdl32,372,515,72,2340
SPEM,1,0,9,246
mlhim2,334,567,76,2905
Java-20040316,27,54,16,447
idc,224,392,45,1347
bz377606,9,9,13,245
Project,704,1141,120,4779
OCCAM,59,112,22,483
QVTCST,11,13,14,269
MSOfficeWord_WordprocessingMLBasicDef,171,296,37,1065
web_service,17,23,13,290
UML_UseCases,32,67,16,490
wscommon,13,13,14,250
Families,10,11,13,269
response,96,121,27,771
configurator,26,40,15,288
AIService,13,19,14,269
ReasoningResult,17,20,14,287
Function,53,87,19,531
plan,27,31,16,491
dummy,20,30,13,269
CssExtDsl,89,140,25,794
RequisitePro,25,51,15,490
doc,84,114,23,532
report,8,8,12,269
landuse,18,18,22,691
newcar,11,17,14,269
pylon,74,86,22,532
MonitorProgram,57,111,20,531
MediatorAdvice,7,7,12,269
Yucuk,6,6,12,266
tasks,40,47,19,511
VHDL,3,2,11,269
modellog,111,147,25,794
metadata,19,24,15,269
drools,32,38,17,491
loadcurve,15,16,15,269
bio_tgt,47,57,17,511
commonarchivecore,50,85,41,1758
UI,54,77,20,509
com.ibm.commerce.contract.facade.datatypes,41,54,177,5522
depgraph,52,82,19,526
MiningMart_ViewCaseRepresentation,1,0,11,278
ProofProcess-v1.0.0,47,71,18,529
OpenCL,34,55,18,299
People1,11,16,13,278
Gdbsl,5,5,12,278
OpServiceModel,26,33,14,299
Suite,10,12,14,278
taipan,64,108,21,529
mind,133,237,32,1089
sco,34,46,16,299
Organization,62,74,26,758
States,23,22,15,299
hExample_3_RHS,4,3,11,276
iplog,60,70,21,528
threevaluedlogic,17,27,13,278
MModelURIMap,6,6,13,278
mongodb,53,79,20,548
Copy of library,21,33,14,299
PNML_structured,145,299,35,1089
templatecall,4,3,12,278
models2,463,666,76,2738
wfs,209,270,48,1526
org.eclipse.component,35,45,18,487
powrmart,1155,1493,188,6716
kaom,15,29,15,255
conceptmap,45,56,19,280
dtmc,65,92,21,532
DefaultName1,18,26,15,255
MSOfficeExcel_SpreadsheetMLStyles,449,627,71,2389
jtemplates,3,2,11,255
adapter,9,9,17,447
QVTcoreCST,8,9,12,249
OpenAir,147,209,31,985
TraceEditor,27,48,16,285
ExtendedPO2,44,62,18,472
sample,41,54,17,478
flowchart,58,100,21,524
Instances,11,11,13,254
Golang,8,8,12,249
pgadmin,15,16,14,255
rules_core,23,40,15,255
com.ibm.commerce.promotion.facade.datatypes,145,178,179,5751
Epk,62,119,22,572
Metrics,1,0,9,257
message-meta,40,40,16,317
frontend.imperative,21,29,14,287
collaviz,43,66,18,539
SQLQueryModel,410,952,82,3017
wcs100_gml,122,171,34,1095
flow_concept,22,38,15,290
FieldSelection,12,15,14,290
WebApplications_AbstractModel,1,0,9,290
Node,4,3,11,290
Dime,130,222,31,887
cp3model,21,40,15,290
rentalSansGmfAnnot,24,37,16,290
My,2,1,11,290
component.jca,54,75,27,794
Macro,34,43,16,316
library_eve,17,25,14,290
mulemodel,69,106,22,597
evilsystem,43,74,18,572
futsal,75,115,22,599
Adl,125,198,29,887
BibTeX1.1,34,66,16,539
ExampleInteractionModel,66,65,19,323
PetrinetDsl,31,30,16,283
inventory,54,100,21,599
DFA,23,36,15,290
NanoStructure,37,48,18,314
RDBMSMM,14,19,14,289
Hello,5,5,12,254
gamelogic,151,202,32,901
CssDsl,80,120,23,606
PragmaCPNDefinition,20,32,16,284
CDE,17,23,13,290
Epatch,51,75,19,572
play,56,69,30,559
InstanceModel,21,38,16,290
sbp-designer,19,30,14,290
BPM,13,18,13,290
smil20,87,95,30,1115
MovieDB,7,6,12,289
ClassModel,76,112,23,606
MIME,14,18,20,732
kernel,44,87,20,572
Tutorial,14,16,14,290
waterbody,52,62,27,990
Sequencemodel,61,99,21,559
JavaProject,31,49,16,317
uiextensionmodel,30,29,15,290
lqn,5,3,13,290
VorkursDomain,64,77,19,572
ServiceData,47,57,19,537
Simulator,67,102,21,572
radar,29,27,17,314
Values,17,37,15,290
annotationModelReference,3,2,12,290
krendering,122,183,29,888
rif11a,134,217,32,875
pl0extended,8,9,17,290
ModelFragment,10,11,13,290
RefiningTrace,31,42,16,290
GoModel,8,7,11,290
identification,16,25,15,290
Seal,95,165,25,625
business,83,147,24,605
ofbiz,140,294,35,1092
majordomo,93,182,26,852
banner,14,16,13,290
house,44,70,17,546
tracermodel,71,72,21,344
building,173,217,50,1757
tableur_visitable,16,25,15,284
J2SE5,240,464,49,1624
AjModel,46,88,21,572
gmfgraph_1.24,215,335,42,1411
GenericEditor,32,48,17,314
propsheet,7,7,26,513
graphdef,111,156,28,846
UDDI_meta-model_fragment,13,17,13,290
implementation,18,20,14,290
mule,450,585,86,2734
DGS,68,92,22,566
BDDModel,34,50,16,323
RDFS,98,155,25,626
PathExp,1,0,9,290
VisualDiagnostic,8,10,13,290
Trace,17,22,14,290
timing-diagram,78,155,25,821
MiningMart_SimplifiedMetamodel,23,44,15,290
SelfletBehavior,31,51,16,317
ImpModLang,27,45,16,288
MapDsl,14,17,14,290
CSharp,38,60,19,546
dpd,56,72,22,565
.skriven,191,196,33,731
dbprice,5,4,10,256
Mapper,47,57,25,762
tp6,80,98,22,606
GWPNV4,20,45,15,289
socnet,11,16,12,288
events,27,39,19,539
objectrepository,12,13,12,287
Dot,15,24,14,283
NetModel,88,138,23,599
result,6,7,11,263
ruleml,6,7,12,264
hExample_1_RHS,5,5,12,264
Bitbucketmgr,10,11,13,264
basic,5,4,13,264
FlowGraph,38,86,20,572
r4e.design.rules,30,34,15,317
codesyncjava,12,11,13,290
system,22,37,19,506
AUIML,1004,1773,162,5518
ToDoListDiag,28,39,16,287
openome_model,132,233,32,907
Make,23,34,15,289
uForthRT,15,18,13,283
flow_edge,13,23,14,290
Matlab,1,0,13,512
DecoraDsl,108,170,30,848
opa,49,66,20,545
sdbpmn,76,101,26,821
xls,54,91,20,569
CXF,83,91,24,593
spielfeld,35,49,16,320
accounting,37,60,17,317
Total,7,5,11,290
PetriNetModel,25,29,15,317
sqljava,18,18,15,296
ast,54,76,22,572
DSML,82,122,22,599
nuopc,105,150,29,861
Repository,1,0,9,290
daum,96,140,25,605
modifications,11,13,13,290
idl,70,127,26,794
Headline,3,2,11,290
Java,373,794,91,4934
OPF31,161,180,46,1148
appmodel,25,29,14,290
cbe,90,110,26,848
MiniScript,72,113,22,605
spm,43,58,23,539
S,34,52,17,545
map,24,39,19,539
acad,69,68,633,546
com.ibm.commerce.installment.facade.datatypes,140,187,178,5211
layout,10,12,13,299
CDPSM,412,626,80,2595
agents,28,27,17,528
sm_mm_1,46,84,19,555
bootstrap,46,74,19,608
SysML,152,168,31,973
BasicBlocks,15,19,13,323
MSVisio_DatadiagramMLTextFormat,300,594,58,2002
JavaTypes,4,3,11,298
com.ibm.commerce.catalog.facade.datatypes,712,956,270,8872
IFC2X3_TC1,3352,5223,529,13517
SmartHouse,82,124,22,708
org.eclipse.component.use,13,14,14,337
ExtendedTypes,22,27,15,361
confOf.owl,433,876,79,3535
CWMCore,37,76,18,570
CoreThemes,4,3,11,361
ecorebinding,41,82,18,610
library07,18,26,15,361
jsflibraryregistry,24,31,16,361
WSLink,11,9,48,361
metamodel@runtime,108,187,27,714
DependencyDsl,44,55,18,394
caz,29,42,18,574
abnf,47,72,18,610
launching,11,10,13,358
rascalmetric,12,15,13,328
ZEvesProofProcess,10,11,35,360
IsabelleProofProcess-v1.0.0.10,32,38,17,394
XPDL-1.14,1,0,12,576
com.ibm.commerce.giftcenter.facade.datatypes,129,158,172,14028
EQN,26,55,15,338
PRR,94,206,27,694
epo2,44,62,18,384
bf,11,23,14,340
jBPM5Extensions,24,27,16,363
IDLMM,98,146,25,694
ServerGeneratorLanguage,29,46,15,362
rezept,179,221,40,1070
expressions,64,99,21,649
di1,60,70,23,672
IMSTransactionMessage,87,81,21,406
XMLType,20,21,18,340
annotations,22,32,14,362
gore,76,117,27,937
OCL,223,307,50,1585
warmok,54,74,20,409
etunit,33,39,18,360
ncx,127,171,31,1005
predefinedobjects,168,167,35,1072
cmd,142,152,27,740
builder,31,50,17,362
GraphViewMapping,23,38,16,318
magicDB,87,116,23,670
inheritancemapping,29,36,17,341
Cristal,18,33,15,340
crs_dr.owl,460,935,86,3961
math,6,5,12,318
Bnl,3,2,12,340
XMA_GUIDesigner,642,984,106,3834
Specio,74,96,21,628
opm,65,108,22,648
outputter,30,38,19,601
dbl,319,605,61,2577
pico,51,78,19,381
search,32,37,15,362
riehle97base,7,8,12,340
uForthProgram,14,19,14,340
esx,2142,2246,212,7498
tags,6,6,11,299
q4bpmn,29,33,15,319
embeddedid,7,7,13,317
KSecurityModel,21,27,14,319
metric,7,7,12,317
METAH,52,66,18,630
BooleanExpressions,26,37,18,340
Gherkin,39,59,16,341
qsar,91,108,34,645
Axdt,171,188,33,753
DependencyChain,36,49,17,341
ODP-IV,47,114,21,580
XTuring,23,29,14,340
reusejava,4,3,11,320
probekit,96,122,33,883
order,13,11,12,319
egis,13,17,14,319
evaluationresult,10,10,15,317
ros,78,96,25,623
StateDiagram,10,12,13,319
Statecharts,19,31,15,341
ConnectionErrors,26,25,17,521
Byteman,120,194,28,935
fxg,516,666,77,2701
util,10,11,12,298
Zapfmaster2000,121,177,29,942
cm,35,54,18,338
com.ibm.commerce.member.facade.datatypes,384,477,208,15306
services,30,37,73,319
conference,20,33,15,329
AML,343,445,67,2156
transportation,68,85,31,1103
attributes,9,11,13,329
NetDSL,140,139,29,964
ebXML,94,162,27,696
OpenModelicaAbstactSyntax,492,806,89,2772
wikigen,14,15,14,308
frontend.qool,76,124,25,637
telehash,32,33,468,375
signature_and_call,12,18,15,315
tdt4250,42,66,21,359
org_stageconfig,14,18,15,312
customsandwich,15,14,15,330
Guixdsl,9,11,12,314
scan,15,14,14,330
Base,4,3,13,315
UEMLExtensionCapturingSocialEffects,69,168,27,666
spray,83,137,27,687
types,4,3,10,315
SimulinkStateFlow,57,92,20,636
arduino,114,167,55,708
predicate,29,52,19,587
com.ibm.commerce.price.facade.datatypes,290,394,231,6596
Problems,13,13,14,289
Ldb,5,5,12,311
nbs,56,74,20,371
xml_pois_structure,6,5,10,292
infosystem,71,70,24,380
robmod,44,62,19,358
elementRegistry,17,20,14,325
java5,299,575,69,2005
SimpleJava,33,39,17,315
dataset,70,89,24,660
cloud,8,9,13,311
picmodel,21,27,16,324
javalogtrace,3,2,12,308
DesignPatterns,65,69,24,646
WTIP_SimpleRDBMS,12,16,15,324
aladim,43,70,19,357
evidence,8,8,16,581
Gantt,52,60,21,614
PDL1,18,24,16,325
utp,77,76,31,660
Junitresult,48,60,24,353
formsextension,4,3,13,308
mapping,37,48,21,339
QuickEditTabSections,9,10,14,308
sitacCtrl,22,32,22,581
PIM,17,20,16,325
externaldatasource,4,3,12,311
specification,53,91,26,627
phenomenon,4,3,12,289
application,152,192,104,1523
dp,23,42,20,315
ActivitiExtensions,93,106,37,660
jca,80,98,33,669
BoxMM,29,58,22,324
styles,18,23,17,325
DataType,1,0,87,310
remusassignments,9,9,15,322
xhtml,707,1047,162,4617
bpmn20_ttc,633,1146,133,4159
dtdsl,18,20,14,302
UseCaseInvariant,23,35,17,324
SigmaxApp,33,45,18,332
freemarker,3,2,12,310
oclstdlib,1,0,9,311
atl2java,55,95,22,609
customers,13,13,14,294
FXGraph,97,150,30,673
DTD,115,177,32,694
manifest,93,120,28,660
org.eclipse.gmf.codegen.jar_models.gmfgen,718,1080,140,4616
OpenQVT,55,97,21,583
persistence,34,34,33,1875
graphO,62,66,22,357
harmonica,25,32,12,338
uitf,46,56,18,333
emftools,11,11,13,302
efeature,7,6,13,310
EXPRESS,566,1164,104,3944
RSS,38,50,17,332
bpmn20exec,11,12,12,325
modelo,3,2,11,308
REAL,79,112,23,669
sd,19,32,18,324
TreeMapViewer,14,18,13,325
webapplication,158,240,37,1351
Grafcet,1,0,10,311
Config,24,29,16,325
chess,48,64,18,352
Xdoc,87,145,25,673
old_epn,142,259,36,1010
controlMinimal,9,10,12,311
mule-ide,19,22,15,322
QVTrelationCST,67,94,21,627
TypeSystem,151,150,30,980
Table,8,12,12,311
gpx,126,136,33,981
com.ibm.commerce.content.facade.datatypes,395,545,219,5814
EnumLiterals,7,6,11,282
ModulobTypes,13,18,15,335
gmfgraph_1.25,216,337,43,1376
QoS_Characteristic,27,40,16,325
com.ibm.commerce.order.facade.datatypes,464,583,220,6734
l2,63,62,22,606
DTMP,1,0,10,328
DiVA,123,219,30,1024
RunHALL,381,717,69,2214
Spl,1,0,14,602
org.eclipse.datatools.connectivity.oda.design,273,360,62,1928
FractalItf,171,261,36,1082
SimpleSBVR,68,123,22,690
BaseCST,144,274,36,1054
GenModel2,17,19,14,342
Specio2,102,100,26,695
cityfurniture,24,24,22,901
Karel,57,81,20,389
ObjectDsl,20,27,15,340
EssentialOCLCST,92,157,27,709
kevoree,149,244,33,1056
MGraph,32,45,16,375
org.eclipse.mylyn.reviews.frame.core.model,38,60,17,356
OCL_Operations,33,69,17,374
QVTOperationalCST,233,317,44,1625
ProjectProofProcess-v1.0.0,9,9,13,315
component.soap,62,79,29,937
claim,21,26,16,342
component.camel.quartz,15,16,20,602
ATOM,1,0,10,329
ATL-Profiler,33,41,17,374
ACME,43,73,18,368
BD,20,29,14,342
Connectivity,132,253,36,1059
accesscontrol,33,60,18,375
Anfelisa,11,16,13,342
Rss20,98,112,29,695
component.bean,8,8,13,342
TransactionModel,8,8,12,328
carnot,499,928,108,3865
WSTest,34,38,17,345
