model,nodes,edges,time,mem
../ECMFA-2026-Evaluation/models/CSS,47,46,1207,16730
../ECMFA-2026-Evaluation/models/WrspmDomainmodel,10,14,187,966
../ECMFA-2026-Evaluation/models/experiment,5,4,216,819
../ECMFA-2026-Evaluation/models/modembed,203,352,559,1654
../ECMFA-2026-Evaluation/models/xmof,245,431,336,2048
../ECMFA-2026-Evaluation/models/JavaSource,13,22,54,643
../ECMFA-2026-Evaluation/models/bmmOmg,132,358,162,1368
../ECMFA-2026-Evaluation/models/training,20,31,50,542
../ECMFA-2026-Evaluation/models/After,14,22,50,622
../ECMFA-2026-Evaluation/models/SortMerge,10,11,42,594
../ECMFA-2026-Evaluation/models/IdObjectsDsl,34,33,60,751
../ECMFA-2026-Evaluation/models/editor,433,703,292,2922
../ECMFA-2026-Evaluation/models/XUL-Interactorl,97,141,94,1015
../ECMFA-2026-Evaluation/models/murdercase,18,23,44,553
../ECMFA-2026-Evaluation/models/MSOfficeExcel_SpreadsheetMLBasicDef,121,197,107,1024
../ECMFA-2026-Evaluation/models/ds,126,154,136,1371
../ECMFA-2026-Evaluation/models/Spec,58,98,57,751
../ECMFA-2026-Evaluation/models/tigerstripe-core,179,244,94,1443
../ECMFA-2026-Evaluation/models/CoreDsl,182,261,115,1374
../ECMFA-2026-Evaluation/models/ViewPointAD,39,48,44,752
../ECMFA-2026-Evaluation/models/Gatekeeper,172,241,114,1289
../ECMFA-2026-Evaluation/models/TroposIntegratingActorConcept,8,13,54,569
../ECMFA-2026-Evaluation/models/ChooseEditor,87,186,75,979
../ECMFA-2026-Evaluation/models/jobtool,31,41,54,572
../ECMFA-2026-Evaluation/models/designNotes,6,5,35,566
../ECMFA-2026-Evaluation/models/tbool,8,7,28,633
../ECMFA-2026-Evaluation/models/classification,16,18,34,553
../ECMFA-2026-Evaluation/models/storymodel,45,58,51,751
../ECMFA-2026-Evaluation/models/PDL2,23,31,41,542
../ECMFA-2026-Evaluation/models/org.eclipse.emf.cdo.defs,29,39,45,723
../ECMFA-2026-Evaluation/models/Notation,80,98,59,739
../ECMFA-2026-Evaluation/models/GameServerModel,38,72,43,781
../ECMFA-2026-Evaluation/models/RobotTask,52,76,51,793
../ECMFA-2026-Evaluation/models/picu,6,4,27,519
../ECMFA-2026-Evaluation/models/taskmodel,164,250,68,1193
../ECMFA-2026-Evaluation/models/ModelQueryLanguage,11,11,31,518
../ECMFA-2026-Evaluation/models/RFCMapping,72,94,53,752
../ECMFA-2026-Evaluation/models/General,192,218,100,1293
../ECMFA-2026-Evaluation/models/rails,21,30,33,636
../ECMFA-2026-Evaluation/models/wcs100,268,372,147,2723
../ECMFA-2026-Evaluation/models/ServiceFeatureModel,97,127,86,890
../ECMFA-2026-Evaluation/models/GraphML,49,74,39,751
../ECMFA-2026-Evaluation/models/martinfowlerdsl,19,30,130,553
../ECMFA-2026-Evaluation/models/Room,263,438,118,1984
../ECMFA-2026-Evaluation/models/c_sharp,444,810,111,2867
../ECMFA-2026-Evaluation/models/ConditionModel,27,42,28,533
../ECMFA-2026-Evaluation/models/confious.owl,377,779,243,3206
../ECMFA-2026-Evaluation/models/hbmodel,50,53,35,657
../ECMFA-2026-Evaluation/models/SRM,16,21,29,566
../ECMFA-2026-Evaluation/models/graal-featureextensions,4,3,155,525
../ECMFA-2026-Evaluation/models/componentCore,36,45,33,751
../ECMFA-2026-Evaluation/models/ares,31,35,32,752
../ECMFA-2026-Evaluation/models/Contract,10,15,26,542
../ECMFA-2026-Evaluation/models/HaxeDSL,41,57,33,730
../ECMFA-2026-Evaluation/models/org.eclipse.jst.server.generic.servertype,82,98,46,938
../ECMFA-2026-Evaluation/models/rolebinding,16,19,31,739
../ECMFA-2026-Evaluation/models/AbstractUI,5,4,27,553
../ECMFA-2026-Evaluation/models/ddic,133,154,61,1241
../ECMFA-2026-Evaluation/models/diagram,3,2,26,553
../ECMFA-2026-Evaluation/models/GAIA,124,158,50,817
../ECMFA-2026-Evaluation/models/NHSM,9,12,35,553
../ECMFA-2026-Evaluation/models/Xtype,15,15,28,553
../ECMFA-2026-Evaluation/models/esb,215,304,69,1582
../ECMFA-2026-Evaluation/models/MSOfficeExcel_SpreadsheetMLWorkbookProp,1,0,160,767
../ECMFA-2026-Evaluation/models/org.eclipse.emf.cdo.server.defs,55,60,29,751
../ECMFA-2026-Evaluation/models/closures,8,8,27,553
../ECMFA-2026-Evaluation/models/UIML-3.0,11,12,32,950
../ECMFA-2026-Evaluation/models/customer,33,38,31,751
../ECMFA-2026-Evaluation/models/trustMetamodel,35,45,31,767
../ECMFA-2026-Evaluation/models/JKind,78,131,32,832
../ECMFA-2026-Evaluation/models/Enumliterals2,9,9,22,542
../ECMFA-2026-Evaluation/models/ComDiag,14,23,27,503
../ECMFA-2026-Evaluation/models/salesystem,9,12,22,566
../ECMFA-2026-Evaluation/models/tracability,25,43,30,525
../ECMFA-2026-Evaluation/models/environment,96,176,43,949
../ECMFA-2026-Evaluation/models/VDMapping,9,10,24,553
../ECMFA-2026-Evaluation/models/PPTP,40,65,31,740
../ECMFA-2026-Evaluation/models/kompicsComponents,41,65,33,731
../ECMFA-2026-Evaluation/models/PetriNets,14,31,26,542
../ECMFA-2026-Evaluation/models/em,26,25,39,542
