model,nodes,edges,time,mem
ABC,4,5,12,219
saltSemantics,15,14,13,219
UEMLExtensionDynamicAspects,55,130,21,641
volere,18,21,14,239
resourcemanager,9,10,12,219
models1,74,100,31,1137
sec,29,41,16,407
typemodel,57,63,19,448
CIMLevelZero,1167,1454,154,5991
FacesConfig,601,907,117,3828
Protocol,3,2,12,195
fsml,8,8,13,194
debug,8,7,12,194
FlatQVT,416,837,146,851
scl,811,1045,125,4738
sla,25,33,15,267
ExampleEMF,17,28,14,245
Automaton,14,20,14,245
flat11,86,113,26,710
FlowDsl,45,57,18,478
family,18,25,14,245
school,33,63,16,458
TargetPlatform,16,18,13,244
Sharengo,20,33,14,267
LibraryInteractionModel,41,56,19,482
plsql,223,355,42,1305
DslECharts,97,140,26,744
plaModel2,54,83,19,490
sequence_diagram,47,78,19,483
modules,43,48,18,456
syncchartsExtended,3,2,12,230
customerBehaviour,37,54,16,453
EBC,29,28,17,258
ctx,31,54,16,263
etsl,13,21,14,244
LibClasses,11,21,12,245
person,9,9,11,245
CFG,15,28,13,246
Calendar,31,42,16,447
e2,42,56,19,478
JavaBehavior4UML,11,10,13,244
frontend.attribution,30,50,16,266
ir,144,231,33,987
embedded,13,18,14,245
imgpro,106,141,26,744
JavaVMTypes,118,212,32,941
VisualizationDsl,17,24,15,245
sokan,39,50,19,456
CellInit,3,2,14,232
iolist,161,203,35,982
office,10,16,12,245
XWTWorkBench,62,60,19,310
WebApplications_ConceptualModel,54,112,21,495
UnifiedOntologyLanguage,1,0,10,232
XSchema,1,0,9,420
Glsl,160,277,36,1103
process,19,30,15,245
UmlMessage,8,7,14,230
RequirementSourcesConf,3,2,13,223
travel,38,62,18,481
moduleCore,27,33,17,267
cor,13,12,18,435
workspaceModel,7,11,12,232
multichoice,35,44,17,460
mmiEvents,192,279,35,1292
format,9514,12936,1554,42474
PolicyEngine,21,29,15,368
jdsl,48,62,18,447
Amble,1,0,10,214
StateChart,22,31,16,243
OCLStates,24,33,17,252
overview,3,2,11,214
taxonomy-builtin,24,22,15,235
ProofProcess-v1.0.0.10,48,73,20,447
emfacade,121,156,60,1076
config.switchyard,103,141,29,877
parsingmodel,9,13,13,225
pannotation,175,235,36,1089
CPNDefinition,16,23,15,222
adaptiveSystem,61,102,22,473
SimplePDL,21,34,15,234
kevoree2,17,25,14,239
original,14,29,13,225
Images,3,2,10,213
cgmodel,232,376,47,1572
OotDatabase,113,111,25,530
entityrelation,40,66,18,451
WorkDefinitions,23,52,15,416
javaformscodegen,75,72,19,306
lmaintenance,45,44,20,273
gmfmap_2007,139,232,35,1089
webpage,19,21,17,212
petri_nets,10,14,13,200
UML_withReuseContracts,26,38,15,384
com.ibm.commerce.payment.datatypes,219,289,174,7608
AppChoco,27,30,24,231
jaxrpcmap,87,107,25,604
eocl,3,2,12,190
CL,90,118,34,1328
Urban,93,124,24,619
KM3,43,89,19,398
parser,37,42,19,385
XMIWorkspace,27,26,14,215
sketch,11,11,13,198
PartialStateDescription,66,123,21,580
org.eclipse.wst.ws.internal.model.v10.rtindex,19,23,20,679
requirements,76,108,22,596
EcdarText,247,447,48,1601
Forms,169,235,37,1247
jex,60,94,20,423
CIM14,3292,5294,540,12157
phenotype,7,7,18,535
Eso,26,30,14,318
uml2diff,16,28,15,292
generatedModel,15,23,13,292
setup,58,97,21,481
Roco2,104,161,26,675
LaTeX,82,105,23,504
property,6,5,14,295
transent,6,6,12,174
org.eclipse.wst.ws.internal.model.v10.taxonomy,24,30,15,318
PetriNet,25,29,16,316
PNML_basic,133,266,34,960
Daos,15,18,14,292
SEE_Design,26,47,17,316
stakeholder,22,23,14,294
GUI,106,132,27,643
text,26,43,15,316
MSProject2,1,0,9,295
OO_concept_initial,38,69,17,337
spreadsheetModified,31,39,16,316
vb,265,403,52,1471
Unql,17,19,13,316
UEMLExtensionModelingAspects,57,136,21,506
graphiti,171,269,36,1098
cmsl,63,102,20,484
rdf,55,117,21,603
ext,10,8,13,174
Constraints,32,54,16,315
v41,110,129,33,893
additionalTagMetadata,13,14,14,174
Scilab,1,0,12,416
Scenario,8,7,20,535
Dsl,189,318,39,1230
Xscript,12,11,13,174
Leveleditor,238,295,42,1211
database,75,136,24,624
Content,69,104,24,605
uma,348,462,71,2459
rolemetamodel,16,25,12,294
activestatedebugger,23,30,14,289
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,34,1647
scrum,29,37,16,318
com.ibm.commerce.foundation.datatypes,164,221,164,6761
Features,11,15,14,201
aterms,20,27,14,219
People,13,18,14,201
activityDiagram,35,66,17,413
abstractcim,25,40,15,395
UTPPredefined,12,10,13,201
Transformation,112,194,28,817
Sass,3,2,11,201
definitions,76,87,21,430
bonide,63,83,20,431
Izpack,97,112,24,624
BrokerDSL,6,6,12,202
GraphViewStyle,14,13,14,219
R2ML,367,594,61,1994
tp5,30,43,17,395
Message,22,25,17,376
topology,21,37,16,376
BuildDSL,13,16,14,201
ASL,53,67,19,431
modelica,394,467,57,1289
klayoutdata,25,28,17,374
conceptmodel,14,17,13,198
Firewalll,16,20,14,219
sequence-diagram-notation,3,2,11,199
planrouge,53,70,20,431
src,38,45,15,256
MyDsl,18,23,14,219
crosswalk,140,211,32,1011
org.eclipse.emf.cdo.server.db.defs,16,17,14,219
Agate,274,466,59,1707
BusinessProcessModel,44,87,18,412
featuremodel,40,57,18,413
mediator,558,656,84,3130
ProjectProofProcess,9,9,12,201
GUIdancerComponentHierarchy,15,25,14,358
concat,5,4,12,202
lwc11,8,10,13,357
SmallJava,62,103,21,431
resourcedesc,15,25,15,219
exportmodel,20,22,14,220
Xpect,33,51,18,552
objects,4,3,11,201
toolpalette,21,23,14,220
iaca,61,96,20,431
Contact,57,63,18,428
ScriptUIGraph,14,24,14,198
profiler,14,20,14,219
SACM,305,504,54,2069
AtsDsl,142,197,31,853
org.cylio.project.domain.editor,32,37,15,394
FiniteStateMachine,23,50,15,395
jpdl32,372,515,72,2157
SPEM,1,0,9,201
mlhim2,334,567,76,2751
Java-20040316,27,54,16,395
idc,224,392,44,1430
bz377606,9,9,13,201
Project,704,1141,110,4703
OCCAM,59,112,21,555
QVTCST,11,13,13,193
MSOfficeWord_WordprocessingMLBasicDef,171,296,39,1100
web_service,17,23,14,226
UML_UseCases,32,67,17,390
wscommon,13,13,13,191
Families,10,11,13,206
response,96,121,27,745
configurator,26,40,15,356
AIService,13,19,12,191
ReasoningResult,17,20,14,204
Function,53,87,19,406
plan,27,31,16,371
dummy,20,30,15,224
CssExtDsl,89,140,24,605
RequisitePro,25,51,15,374
doc,84,114,23,585
report,8,8,13,191
landuse,18,18,22,679
newcar,11,17,13,191
pylon,74,86,23,570
MonitorProgram,57,111,20,558
MediatorAdvice,7,7,11,191
Yucuk,6,6,12,192
tasks,40,47,20,539
VHDL,3,2,10,193
modellog,111,147,100,620
metadata,19,24,14,359
drools,32,38,16,371
loadcurve,15,16,14,210
bio_tgt,47,57,18,406
commonarchivecore,50,85,42,1717
UI,54,77,20,406
com.ibm.commerce.contract.facade.datatypes,41,54,166,7201
depgraph,52,82,20,448
MiningMart_ViewCaseRepresentation,1,0,10,373
ProofProcess-v1.0.0,47,71,19,436
OpenCL,34,55,17,425
People1,11,16,14,216
Gdbsl,5,5,12,204
OpServiceModel,26,33,15,242
Suite,10,12,13,208
taipan,64,108,20,639
mind,133,237,32,902
sco,34,46,17,416
Organization,62,74,25,619
States,23,22,15,221
hExample_3_RHS,4,3,11,205
iplog,60,70,21,448
threevaluedlogic,17,27,14,232
MModelURIMap,6,6,12,213
mongodb,53,79,21,450
Copy of library,21,33,15,402
PNML_structured,145,299,36,1098
templatecall,4,3,11,208
models2,463,666,77,2678
wfs,209,270,50,1495
org.eclipse.component,35,45,18,416
powrmart,1155,1493,190,6701
kaom,15,29,16,212
conceptmap,45,56,17,249
dtmc,65,92,20,445
DefaultName1,18,26,13,232
MSOfficeExcel_SpreadsheetMLStyles,449,627,71,2207
jtemplates,3,2,12,202
adapter,9,9,16,541
QVTcoreCST,8,9,13,201
OpenAir,147,209,30,874
TraceEditor,27,48,15,395
ExtendedPO2,44,62,19,421
sample,41,54,18,412
flowchart,58,100,20,434
Instances,11,11,12,202
Golang,8,8,13,215
pgadmin,15,16,15,232
rules_core,23,40,16,223
com.ibm.commerce.promotion.facade.datatypes,145,178,178,6636
Epk,62,119,22,468
Metrics,1,0,9,202
message-meta,40,40,17,264
frontend.imperative,21,29,13,229
collaviz,43,66,19,441
SQLQueryModel,410,952,84,2910
wcs100_gml,122,171,39,1078
flow_concept,22,38,16,246
FieldSelection,12,15,15,244
WebApplications_AbstractModel,1,0,9,216
Node,4,3,12,216
Dime,130,222,31,918
cp3model,21,40,14,247
rentalSansGmfAnnot,24,37,14,437
My,2,1,11,216
component.jca,54,75,27,817
Macro,34,43,16,441
library_eve,17,25,14,225
mulemodel,69,106,22,493
evilsystem,43,74,19,454
futsal,75,115,22,495
Adl,125,198,29,905
BibTeX1.1,34,66,17,436
ExampleInteractionModel,66,65,18,281
PetrinetDsl,31,30,15,419
inventory,54,100,20,471
DFA,23,36,15,238
NanoStructure,37,48,16,450
RDBMSMM,14,19,14,247
Hello,5,5,11,213
gamelogic,151,202,31,742
CssDsl,80,120,24,671
PragmaCPNDefinition,20,32,15,421
CDE,17,23,14,228
Epatch,51,75,19,471
play,56,69,22,463
InstanceModel,21,38,16,247
sbp-designer,19,30,14,228
BPM,13,18,12,247
smil20,87,95,31,1076
MovieDB,7,6,12,216
ClassModel,76,112,24,671
MIME,14,18,21,779
kernel,44,87,18,450
Tutorial,14,16,15,248
waterbody,52,62,27,996
Sequencemodel,61,99,21,471
JavaProject,31,49,17,437
uiextensionmodel,30,29,15,247
lqn,5,3,13,393
VorkursDomain,64,77,19,472
ServiceData,47,57,18,451
Simulator,67,102,20,472
radar,29,27,17,417
Values,17,37,14,235
annotationModelReference,3,2,11,220
krendering,122,183,29,903
rif11a,134,217,32,918
pl0extended,8,9,13,215
ModelFragment,10,11,13,229
RefiningTrace,31,42,16,424
GoModel,8,7,13,229
identification,16,25,16,246
Seal,95,165,26,684
business,83,147,24,679
ofbiz,140,294,36,1096
majordomo,93,182,27,692
banner,14,16,14,224
house,44,70,18,451
tracermodel,71,72,22,312
building,173,217,48,1819
tableur_visitable,16,25,14,238
J2SE5,240,464,49,1564
AjModel,46,88,22,450
gmfgraph_1.24,215,335,42,1363
GenericEditor,32,48,16,433
propsheet,7,7,25,398
graphdef,111,156,29,764
UDDI_meta-model_fragment,13,17,15,226
implementation,18,20,15,246
mule,450,585,86,2693
DGS,68,92,22,472
BDDModel,34,50,16,436
RDFS,98,155,27,697
PathExp,1,0,10,216
VisualDiagnostic,8,10,12,216
Trace,17,22,14,228
timing-diagram,78,155,26,680
MiningMart_SimplifiedMetamodel,23,44,14,423
SelfletBehavior,31,51,17,424
ImpModLang,27,45,15,260
MapDsl,14,17,14,246
CSharp,38,60,17,451
dpd,56,72,23,472
.skriven,191,196,33,616
dbprice,5,4,12,215
Mapper,47,57,25,804
tp6,80,98,22,489
GWPNV4,20,45,15,424
socnet,11,16,13,247
events,27,39,18,436
objectrepository,12,13,13,267
Dot,15,24,14,226
NetModel,88,138,25,680
result,6,7,12,213
ruleml,6,7,12,216
hExample_1_RHS,5,5,12,216
Bitbucketmgr,10,11,13,216
basic,5,4,12,216
FlowGraph,38,86,18,454
r4e.design.rules,30,34,16,260
codesyncjava,12,11,12,216
system,22,37,19,436
AUIML,1004,1773,150,5486
ToDoListDiag,28,39,17,394
openome_model,132,233,32,865
Make,23,34,15,396
uForthRT,15,18,14,218
flow_edge,13,23,14,219
Matlab,1,0,13,516
DecoraDsl,108,170,28,655
opa,49,66,20,429
sdbpmn,76,101,26,620
xls,54,91,20,443
CXF,83,91,24,642
spielfeld,35,49,18,413
accounting,37,60,19,400
Total,7,5,12,197
PetriNetModel,25,29,14,230
sqljava,18,18,14,239
ast,54,76,22,591
DSML,82,122,23,618
nuopc,105,150,28,827
Repository,1,0,9,205
daum,96,140,27,653
modifications,11,13,18,205
idl,70,127,25,768
Headline,3,2,12,205
Java,373,794,91,4907
OPF31,161,180,39,1242
appmodel,25,29,16,234
cbe,90,110,26,641
MiniScript,72,113,22,442
spm,43,58,24,564
S,34,52,18,400
map,24,39,19,557
acad,69,68,509,602
com.ibm.commerce.installment.facade.datatypes,140,187,171,6696
layout,10,12,13,241
CDPSM,412,626,81,2730
agents,28,27,16,471
sm_mm_1,46,84,19,487
bootstrap,46,74,19,501
SysML,152,168,31,792
BasicBlocks,15,19,14,256
MSVisio_DatadiagramMLTextFormat,300,594,60,2065
JavaTypes,4,3,12,233
com.ibm.commerce.catalog.facade.datatypes,712,956,271,10441
IFC2X3_TC1,3352,5223,564,24905
SmartHouse,82,124,26,650
org.eclipse.component.use,13,14,15,293
ExtendedTypes,22,27,16,290
confOf.owl,433,876,81,3519
CWMCore,37,76,19,534
CoreThemes,4,3,11,275
ecorebinding,41,82,19,557
library07,18,26,15,290
jsflibraryregistry,24,31,16,292
WSLink,11,9,13,273
metamodel@runtime,108,187,28,877
DependencyDsl,44,55,18,328
caz,29,42,18,538
abnf,47,72,18,552
launching,11,10,13,270
rascalmetric,12,15,12,270
ZEvesProofProcess,10,11,13,273
IsabelleProofProcess-v1.0.0.10,32,38,18,535
XPDL-1.14,1,0,12,481
com.ibm.commerce.giftcenter.facade.datatypes,129,158,176,5017
EQN,26,55,17,342
PRR,94,206,27,929
epo2,44,62,19,363
bf,11,23,14,301
jBPM5Extensions,24,27,16,323
IDLMM,98,146,25,651
ServerGeneratorLanguage,29,46,16,321
rezept,179,221,33,1013
expressions,64,99,22,635
di1,60,70,24,627
IMSTransactionMessage,87,81,21,401
XMLType,20,21,17,322
annotations,22,32,16,321
gore,76,117,27,890
OCL,223,307,50,1604
warmok,54,74,20,616
etunit,33,39,17,323
ncx,127,171,32,951
predefinedobjects,168,167,34,1004
cmd,142,152,28,696
builder,31,50,19,342
GraphViewMapping,23,38,16,340
magicDB,87,116,23,637
inheritancemapping,29,36,16,321
Cristal,18,33,15,322
crs_dr.owl,460,935,85,3953
math,6,5,84,302
Bnl,3,2,11,301
XMA_GUIDesigner,642,984,106,3816
Specio,74,96,91,634
opm,65,108,22,616
outputter,30,38,19,574
dbl,319,605,60,2503
pico,51,78,19,366
search,32,37,16,322
riehle97base,7,8,11,302
uForthProgram,14,19,13,301
esx,2142,2246,214,7463
tags,6,6,12,281
q4bpmn,29,33,15,281
embeddedid,7,7,12,283
KSecurityModel,21,27,16,281
metric,7,7,12,278
METAH,52,66,19,551
BooleanExpressions,26,37,17,300
Gherkin,39,59,17,329
qsar,91,108,28,837
Axdt,171,188,34,697
DependencyChain,36,49,18,301
ODP-IV,47,114,21,546
XTuring,23,29,16,280
reusejava,4,3,11,281
probekit,96,122,27,828
order,13,11,13,261
egis,13,17,14,281
evaluationresult,10,10,14,281
ros,78,96,25,585
StateDiagram,10,12,13,284
Statecharts,19,31,16,292
ConnectionErrors,26,25,18,504
Byteman,120,194,29,857
fxg,516,666,77,2485
util,10,11,11,281
Zapfmaster2000,121,177,29,857
cm,35,54,18,322
com.ibm.commerce.member.facade.datatypes,384,477,207,5880
services,30,37,15,290
conference,20,33,13,271
AML,343,445,68,2163
transportation,68,85,29,1044
attributes,9,11,12,274
NetDSL,140,139,29,863
ebXML,94,162,27,815
OpenModelicaAbstactSyntax,492,806,76,2771
wikigen,14,15,13,292
frontend.qool,76,124,22,587
telehash,32,33,484,530
signature_and_call,12,18,14,274
tdt4250,42,66,19,310
org_stageconfig,14,18,13,274
customsandwich,15,14,13,293
Guixdsl,9,11,13,277
scan,15,14,14,293
Base,4,3,10,273
UEMLExtensionCapturingSocialEffects,69,168,22,576
spray,83,137,24,587
types,4,3,10,274
SimulinkStateFlow,57,92,19,540
arduino,114,167,53,835
predicate,29,52,17,540
com.ibm.commerce.price.facade.datatypes,290,394,225,8682
Problems,13,13,12,275
Ldb,5,5,12,277
nbs,56,74,18,565
xml_pois_structure,6,5,11,278
infosystem,71,70,21,358
robmod,44,62,19,333
elementRegistry,17,20,15,279
java5,299,575,104,2154
SimpleJava,33,39,15,315
dataset,70,89,21,597
cloud,8,9,12,277
picmodel,21,27,15,295
javalogtrace,3,2,12,277
DesignPatterns,65,69,22,597
WTIP_SimpleRDBMS,12,16,13,280
aladim,43,70,17,617
evidence,8,8,14,509
Gantt,52,60,18,581
PDL1,18,24,15,299
utp,77,76,23,598
Junitresult,48,60,19,569
formsextension,4,3,11,278
mapping,37,48,19,547
QuickEditTabSections,9,10,12,274
sitacCtrl,22,32,21,545
PIM,17,20,14,294
externaldatasource,4,3,11,275
specification,53,91,19,581
phenomenon,4,3,12,278
application,152,192,44,1712
dp,23,42,15,317
ActivitiExtensions,93,106,28,845
jca,80,98,24,607
BoxMM,29,58,16,315
styles,18,23,13,299
DataType,1,0,79,277
remusassignments,9,9,12,278
xhtml,707,1047,134,4585
bpmn20_ttc,633,1146,111,4115
dtdsl,18,20,16,294
UseCaseInvariant,23,35,16,315
SigmaxApp,33,45,18,311
freemarker,3,2,11,261
oclstdlib,1,0,9,261
atl2java,55,95,28,578
customers,13,13,17,279
FXGraph,97,150,25,622
DTD,115,177,27,881
manifest,93,120,24,836
org.eclipse.gmf.codegen.jar_models.gmfgen,718,1080,108,4606
OpenQVT,55,97,21,566
persistence,34,34,44,1797
graphO,62,66,19,337
harmonica,25,32,16,294
uitf,46,56,18,339
emftools,11,11,13,294
efeature,7,6,14,282
EXPRESS,566,1164,104,3823
RSS,38,50,18,332
bpmn20exec,11,12,13,277
modelo,3,2,10,278
REAL,79,112,23,607
sd,19,32,15,298
TreeMapViewer,14,18,15,278
webapplication,158,240,39,1178
Grafcet,1,0,9,277
Config,24,29,16,294
chess,48,64,18,337
Xdoc,87,145,27,851
old_epn,142,259,36,1093
controlMinimal,9,10,12,278
mule-ide,19,22,14,296
QVTrelationCST,67,94,23,595
TypeSystem,151,150,29,901
Table,8,12,12,275
gpx,126,136,32,881
com.ibm.commerce.content.facade.datatypes,395,545,219,6331
EnumLiterals,7,6,13,290
ModulobTypes,13,18,12,308
gmfgraph_1.25,216,337,41,1437
QoS_Characteristic,27,40,16,307
com.ibm.commerce.order.facade.datatypes,464,583,222,6541
l2,63,62,22,621
DTMP,1,0,9,297
DiVA,123,219,30,944
RunHALL,381,717,70,2235
Spl,1,0,13,553
org.eclipse.datatools.connectivity.oda.design,273,360,58,1893
FractalItf,171,261,35,1016
SimpleSBVR,68,123,22,625
BaseCST,144,274,41,1090
GenModel2,17,19,15,319
Specio2,102,100,24,654
cityfurniture,24,24,22,823
Karel,57,81,19,621
ObjectDsl,20,27,14,316
EssentialOCLCST,92,157,26,673
kevoree,149,244,35,995
MGraph,32,45,17,325
org.eclipse.mylyn.reviews.frame.core.model,38,60,19,332
OCL_Operations,33,69,21,349
QVTOperationalCST,233,317,45,1570
ProjectProofProcess-v1.0.0,9,9,14,296
component.soap,62,79,30,851
claim,21,26,16,311
component.camel.quartz,15,16,19,542
ATOM,1,0,10,294
ATL-Profiler,33,41,17,333
ACME,43,73,18,598
BD,20,29,15,315
Connectivity,132,253,38,1036
accesscontrol,33,60,17,333
Anfelisa,11,16,14,294
Rss20,98,112,30,910
component.bean,8,8,13,294
TransactionModel,8,8,12,295
carnot,499,928,110,3805
WSTest,34,38,16,334
