model,nodes,edges,time,mem
compositeForm,26,39,9,962
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,10,562
concat,5,4,9,268
conceptmap,16,28,8,276
conceptmodel,12,16,7,276
ConcreteUI,24,21,11,294
ConditionModel,27,42,7,284
conference,20,33,8,297
Conference.owl,283,586,21,2138
Config,24,29,10,298
config.switchyard,103,141,15,863
config.transform,30,35,10,756
config.validate,28,34,8,743
configurator,32,45,7,301
confious.owl,377,779,26,2966
confOf.owl,433,876,28,3559
ConnectionErrors,8,8,7,495
Connectivity,132,253,16,1114
connector-configuration,9,9,7,272
constraint,8,10,7,269
ConstraintPuzzler,29,56,7,313
Constraints,32,54,9,305
Contact,12,19,8,273
contacts,24,25,9,292
Content,69,104,10,578
contentfwk,345,662,24,2242
context,52,58,8,566
Contract,23,27,8,294
control,116,208,14,867
controller,8,8,6,268
ControllerUML,1,0,5,265
controlMinimal,9,10,7,266
COOPNMetaModel,440,951,27,2892
Copy of component.camel,254,314,28,5698
Copy of library,21,33,8,290
Copy of Product,32,63,9,517
cor,16,14,8,475
CORBAComponent,39,83,11,520
core,24,32,11,926
CoreDsl,182,261,13,1111
CoreThemes,71,69,10,339
CoroScore,82,106,10,562
Courses,21,24,9,269
cp1model,30,41,9,280
cp2model,22,31,7,269
cp3model,21,40,7,280
cpc,17,22,6,266
CPL,91,138,10,799
cplfm,41,67,8,513
CPNDefinition,16,23,7,276
CpnDsl,16,15,6,263
CPP,1,0,4,249
CPR,1,0,5,252
CPSM,369,647,26,2647
CPSMnested,368,646,24,2459
Cristal,18,33,8,282
crosswalk,140,211,14,1072
crossx,22,30,8,286
crs_dr.owl,460,935,29,3803
CSharp,42,63,10,521
CSM,40,84,11,520
CSS,66,63,10,548
CssDsl,80,120,11,569
CssExtDsl,89,140,10,584
CST,10,13,7,255
csv,47,62,8,521
CSVML,50,67,7,516
ctx,29,53,9,290
cucumberfeature,78,113,10,565
customer,33,38,8,301
customerBehaviour,37,54,9,298
customers,13,13,7,261
customsandwich,15,14,6,273
CWDataBase,10,10,8,258
CWM,766,1519,41,5432
CWMCore,37,76,8,438
CWMRelationalData,1,0,5,235
CXF,83,91,11,723
c_sharp,436,803,25,2636
DAO,17,27,10,437
Daos,15,18,8,250
DaoTypes,30,39,7,467
data,136,266,15,1865
database,97,158,12,743
database_tgg_rule,25,24,10,260
DataContractDsl,63,115,11,512
DataMining,115,180,17,2831
dataset,80,96,11,528
DataType,1,0,6,236
datatypes,23,36,9,274
daum,96,140,10,741
DawnGenModel.emf,7,4,8,240
DB,44,50,9,471
db2emf,1,0,7,239
dbitem,89,88,11,555
dbl,319,605,21,2457
Dbmodel,144,172,12,812
dbprice,5,4,8,239
dbschema,51,59,8,472
dc,16,15,7,243
Dc6,28,38,8,260
ddic,148,168,12,986
DdlDsl,82,129,10,721
debug,8,7,6,238
decobat,94,102,11,745
DecoraDsl,108,170,13,772
DefaultName,183,230,12,1056
DefaultName1,18,26,8,246
definition,63,83,10,517
definitions,40,53,10,470
demo,19,23,9,253
Demo1,16,21,8,244
dependencies,50,70,10,506
DependenciesDsl,22,24,9,270
dependency,24,38,9,260
DependencyChain,36,49,9,470
DependencyDsl,44,55,8,475
depgraph,58,87,9,506
Deployment,13,18,6,248
DeploymentReport,141,205,11,995
derby,4,3,8,239
description,240,416,18,1523
descriptor,33,47,7,461
design2d,6,7,7,240
designNotes,6,5,7,239
DesignPatterns,65,69,11,691
DetailView,132,174,14,804
DeviceModelingLanguage,160,277,14,1114
DFA,95,106,12,552
dgraph,14,27,8,246
DGS,68,92,8,524
di1,49,59,10,689
diagnostic,12,13,10,246
diagram,3,2,7,240
diagramCompare,10,15,10,240
DiagramInterchange,75,133,11,711
diagramrt,32,55,9,461
DialogScript,110,167,29,768
die,22,26,10,257
Dime,155,245,15,1010
directives,38,62,9,488
directory,95,119,10,541
discovery,25,28,8,264
DiVA,123,219,13,976
DiVA_visitor,127,230,14,1431
DMDL,96,125,11,540
doc,84,114,13,726
DocBook,387,560,24,2614
docbuilder,26,40,10,260
DocCompiler,56,112,9,705
doctrine,173,268,15,1051
document,38,59,9,863
documentation,26,41,8,260
DoDAF-OV5,111,201,14,779
DoDAF-SV4,126,241,15,990
DoDAF-SV5,104,203,14,754
DoDAF,153,309,14,1099
dom,2,1,19,240
Domain,75,81,11,341
Domainmodel,24,32,7,268
DomDsl,360,558,20,2169
Dot,15,24,8,246
DotNET_SystemReflection,1,0,7,236
downloadSiteSchema,28,39,8,467
dp,23,42,8,261
dpd,56,72,11,502
Droid,250,414,19,1553
drools,32,38,10,466
drules,30,34,9,264
ds,126,154,14,983
Dsl,187,317,17,1351
dsl15926,46,90,9,481
DslECharts,97,140,10,741
DSLModel,39,75,9,478
DSLTrans,100,166,14,766
DSML,82,122,11,707
DTD,104,167,14,770
dtdsl,18,20,8,243
DTInfo,27,32,11,264
dtmc,27,55,11,278
DTMP,1,0,6,236
dummy,20,30,9,246
DuplicationDetection,18,22,8,251
DXF,12,16,9,241
dynamics,866,1190,41,4777
dynamicui,8,9,6,240
e2,42,56,10,471
e4modelextension,6,6,8,239
EAI,11,15,9,246
eballing,124,131,10,565
EBC,29,28,8,264
ebnfmm,24,43,8,271
ebXML,94,162,14,769
EcdarText,247,447,19,1726
eclectic.frontend,431,772,25,2635
eclipsecon,35,47,8,274
EclipseLaunchConfigurations,19,32,7,253
eclipselink_orm,514,810,30,3074
EclipsePlugIn,35,57,9,461
ecorebinding,41,82,11,476
edas.owl,592,1192,37,5605
edatatypeColumn,6,5,9,229
editor,433,703,25,2595
editutil,38,37,8,276
EDP,44,68,11,466
education,15,20,9,248
EEFGen,34,44,8,457
efactory,46,65,10,466
efeature,7,6,8,229
EG,20,42,8,256
egis,13,17,9,236
ej-ast,272,521,21,1969
eJava,18,22,10,421
ejb,158,233,13,1163
ekaw.owl,670,1370,38,6848
electrical,17,31,7,247
element,3,2,9,406
elementRegistry,17,20,11,249
Elf,14,17,8,232
elrGrammar,32,51,10,450
em,26,25,10,243
embedded,18,22,9,249
embeddedid,7,7,8,232
emf,53,88,10,475
emf.uuid.library.example,11,16,8,232
emfacade,74,113,152,1060
emffrag,21,22,7,243
emffrag_internal,7,6,7,220
emfgenbug,7,6,7,232
emfprofileapplication,15,19,9,248
emftasks,33,36,7,268
emftools,11,11,9,247
EMOF,53,103,10,484
Employee,19,35,8,249
enactment,17,19,6,232
Entities,21,29,8,248
Entity,13,20,8,232
EntityDefinition,56,79,9,478
EntityLang,15,22,9,232
entityNote,3,2,7,229
entityrelation,40,66,10,456
enum,4,4,7,220
EnumLiterals,7,6,8,232
Enumliterals2,9,9,7,232
environment,96,176,12,731
eocl,3,2,5,221
Epatch,51,75,10,465
epc,37,79,8,460
Epk,62,119,8,495
Epla2,25,40,7,248
epn,133,199,14,949
epo2,44,62,8,461
EQN,26,55,9,444
EqualMM,26,56,8,444
Equipment,419,672,24,2914
ER,13,17,9,246
Erdiagram,45,73,9,467
erlang,291,494,20,1810
errorannex,111,164,13,742
esb,277,365,18,1340
eshop,22,26,7,243
ESMF,405,703,28,2714
Eso,26,30,9,258
EssentialOCL,85,148,12,885
EssentialOCLCST,92,157,12,703
esx,2322,2425,78,7682
ETMap,19,22,7,368
ETPhys,47,60,8,437
etsl,83,90,12,481
etunit,33,39,11,427
eur,32,49,10,437
euz,38,64,11,594
evaluation,18,25,9,233
evaluationresult,10,10,7,234
EveAPIDBModel,634,691,35,4076
event,84,140,12,663
EventOrientedLanguage,96,171,11,674
EventPatternLanguage,88,130,10,674
events,27,39,8,401
evidence,8,8,10,573
evilsystem,43,74,11,448
evm,41,62,12,427
Evolution,31,55,10,415
evolved,23,52,8,245
example-ecore,6,7,9,233
example,23,42,6,245
ExampleEMF,17,28,9,233
ExampleInteractionModel,13,16,8,231
Exceptions,8,8,8,233
experiment,45,41,9,609
exporter,20,24,9,234
exportmodel,18,21,9,245
expr,12,13,7,234
ExprDemo,123,221,14,879
EXPRESS,566,1164,35,3890
EXPRESSb,531,1066,31,3337
expression,10,10,7,234
expressions,64,99,12,652
ExSchema,17,24,6,234
ext,3,2,7,222
extended,3,3,9,563
extendedmodel,3,2,6,223
ExtendedPO,49,68,8,448
ExtendedPO2,44,62,9,435
ExtendedTypes,22,27,10,234
Extended_UML_Core_Package,36,58,9,427
extension-manifest,81,110,13,663
extension,5,4,9,233
extensionmodel,7,7,7,233
Extensions,7,8,7,233
extensionsmaple,5,3,11,220
externaldatasource,6,4,6,232
extjs,26,34,10,404
extlibrary,51,86,11,438
extractor,14,14,9,403
fabric3,48,60,8,438
faceletTaglib,25,33,9,234
faceletTaglib_2_0,114,169,14,1026
FacesConfig,601,907,33,3902
facet_definition,24,34,9,412
fact,75,103,12,833
Families,10,11,8,233
family,18,25,10,271
FCM,128,151,12,879
featherweightjava,37,71,12,448
Feature,12,15,7,574
featureDiagram,40,77,10,446
FeatureDiagrams,31,56,7,425
featuremodel,38,56,9,449
Features,11,15,9,233
feature_old,73,124,9,663
Februar,11,15,8,234
FederationOffice,244,376,18,1378
felix,119,148,13,879
Fiber,37,52,9,448
fieldmapping,12,13,6,231
FieldSelection,12,15,9,234
FileHistory,12,13,8,234
filetransfer,22,22,7,234
filter,54,67,11,608
filtermodel,3,2,8,222
FilterSetup,37,83,8,427
Fin,63,82,11,445
FiniteStateMachine,23,50,8,414
Firewalll,16,20,8,233
fiw,5,4,8,234
FJ,52,86,10,448
fl,33,48,9,427
flat11,86,113,11,662
FlatQVT,416,837,38,10610
FlatSignalFlow,55,106,12,475
Flow,81,134,10,679
flowchart,56,99,10,475
flowcontrol,38,66,10,462
FlowDesigner,25,35,8,253
FlowDsl,45,57,10,463
FlowerDiagramNotation,58,116,8,485
FlowGraph,38,86,10,463
flow_concept,22,38,9,251
flow_edge,13,23,6,229
flow_noedge,9,14,8,230
FML,63,87,11,482
fmusim,28,41,9,263
fnmeta,36,47,9,439
Forge,98,111,9,678
form,34,39,7,249
format,9514,12936,519,43534
formatter,9,9,7,331
Forms,169,235,17,1104
formsembedded,4,3,10,211
formsextension,4,3,7,211
formsfamily,30,48,11,368
FormularMM,24,34,7,376
FoundationModel,168,221,12,1016
Fouroperation,13,18,6,216
fr.medieval.model,22,34,9,367
Fractal,96,149,10,777
FractalIdt,9,9,8,211
FractalItf,171,261,13,1024
frascati,50,55,10,414
freemarker,3,2,6,211
Freemind,80,103,9,609
frontend.attribution,30,50,8,377
frontend.chain,21,36,7,216
frontend.core,153,261,13,975
frontend.imperative,21,29,10,329
frontend.koan,22,33,7,300
frontend.mappings,112,190,14,837
frontend.pat,28,44,9,301
frontend.qool,76,124,10,605
frontend.script,14,15,8,170
frontend.tao,38,65,8,327
fsa,14,24,9,295
fsm-noOpposite,20,29,6,289
fsm,20,35,8,301
fsml,6,7,8,166
fsm_with_ids,22,37,8,301
fUML,358,679,25,2235
Function,53,87,10,472
functions,23,38,8,292
furniture,30,41,7,307
futsal,75,115,10,488
FwitRequirementsModel,87,86,10,624
FXBean,38,47,9,323
fxg,516,666,25,2526
FXGraph,97,150,13,646
GACL,59,97,9,481
GAIA,55,90,8,450
gamelogic,90,142,13,625
games,11,14,6,172
gameserver,8,15,8,288
GameServerModel,38,72,7,446
gameworld,69,108,8,606
Gantt,52,60,8,446
Gatekeeper,172,241,15,1084
gautosar,362,627,24,2224
gbind,268,572,20,1930
gcomponent,107,169,11,646
Gdbsl,5,5,23,165
gedcoml,60,81,12,482
General,192,218,16,987
generatedModel,15,23,10,288
generatedModel2,16,25,9,292
generatedplugin,34,36,10,321
generator2,3,2,7,166
GenericEditor,32,48,7,324
genericity_dsl,36,58,11,662
GenericOutline,21,32,9,288
generics,43,54,32,5926
Genesis,22,32,10,348
GenModel,186,240,17,1091
GenModel2,17,19,7,345
genotype,32,61,10,1077
Geographical,92,135,10,711
GeoTrans,1,0,5,178
germplasm,94,156,12,1867
GF,209,314,16,1301
Gherkin,39,59,9,353
GIS_Connectivity,375,573,24,2510
GitModel,33,51,14,3562
globalinfluenzamodel,7,6,6,183
Glproto,10,9,8,183
Glsl,160,277,13,1069
glucose,68,84,8,544
gmfgen,756,1141,38,4793
gmfgenext,63,76,12,500
gmfgraph,235,368,17,1371
gmfgraph_1.23,214,333,16,1243
gmfgraph_1.24,215,335,16,1373
gmfgraph_1.25,216,337,14,1257
gmfgraph_1.26,218,341,15,1273
gmfgraph_1.30,229,356,16,1432
gmfmap,155,259,15,1095
gmfmap_2007,139,232,14,1004
Golang,2321,2319,82,4691
GoModel,8,7,8,178
googleanalytics,4,3,7,180
gore,76,117,11,843
gpx,126,136,12,928
Gra2MoL,156,196,13,815
graal-featureextensions,4,3,7,180
graal,72,134,12,606
gradingsystem,29,39,9,315
Grafcet,1,0,7,295
grammar,28,43,8,315
graph,22,30,9,315
graphdef,111,156,10,779
GraphEditor,36,50,9,352
GraphEditorModel,13,19,7,197
GraphicalProcessEditorModel,20,31,9,299
graphics,22,34,11,313
graphiti,171,269,17,1095
GraphML,49,74,10,451
graphO,16,21,7,298
graphTransformation,56,108,11,468
GraphViewMapping,23,38,9,315
GraphViewStyle,12,12,7,315
GraphVizDot,45,64,25,318
Greetings,9,13,5,180
groundspeak,72,83,11,601
GSML,31,44,8,316
gsn,19,29,8,315
gsz,28,45,9,434
GUI,101,128,11,658
GuiceModules,15,19,11,299
GUIdancerComponentHierarchy,15,25,7,298
Guixdsl,9,11,7,177
GWPNV1,12,27,7,313
GWPNV2,22,53,9,316
GWPNV3,19,44,7,315
GWPNV4,20,45,8,316
GWPNV5,23,52,7,315
GXL,11,16,6,180
Hadoop,39,45,10,332
HAL,1,0,5,416
harmonica,25,32,7,313
HaxeDSL,41,57,12,352
hazard,61,69,10,468
hbauditing,25,26,7,298
hbmodel,50,53,10,468
Headline,3,2,7,180
hedl,42,66,10,451
Hello,5,5,6,177
HelloBuck,5,5,7,177
HelloInferrer,12,13,9,298
HelloJvmTypes,9,10,9,180
HelloScoping,12,16,7,180
HelloXbase,7,7,8,180
henshin,85,162,12,761
henshinlayout,21,24,7,315
hExample_1_RHS,5,5,8,180
hExample_3_RHS,4,3,8,177
hExample_4_LHS,4,3,7,180
hExample_4_RHS,3,2,7,180
hExample_6_LHS,13,17,8,180
hexfile,12,13,7,197
HierarchicalSignalFlow,1,0,6,299
HierarchicalStateMachine,60,131,10,623
highway,170,186,13,613
hipadaba,30,35,8,330
hivpredrt,36,41,8,316
Hm,359,435,24,2161
hockeyleague,78,99,10,525
HOOPL,17,25,8,315
house,44,70,8,471
HPROF,72,102,9,468
HSM,11,16,8,298
HTML,217,285,17,1216
HTTP,14,18,8,652
HybridAutomata,87,84,11,367
IAC,21,27,9,299
iaca,61,96,9,468
IAFlowGraph,12,14,8,416
iasted.owl,831,1703,50,3616
ICM,73,105,11,577
ID,8,8,6,224
idbag,4,3,7,212
idc,224,392,20,1329
identifiable,4,3,7,212
identification,16,25,8,375
idl,70,127,11,742
IDLMM,98,146,9,632
IdObjectsDsl,34,33,9,375
IEEE1471ConceptualModel,1,0,8,359
IEEE1471ViewpointM2,34,62,7,388
ifc2x3,4487,6350,225,30257
ifc2x3tc1,4497,6369,226,8198
IFC2X3_TC1,3351,5223,187,6262
IFC2X4_RC3,5117,7391,267,13537
IFConfiguration,72,118,11,605
IFML,124,214,12,802
ifStatement,25,35,8,310
Images,3,2,6,311
imgpro,106,141,14,748
imml,63,89,8,555
imperativeocl,81,107,11,936
ImperativeOCLCS,68,88,11,743
implementation,18,20,10,311
ImpModLang,27,45,12,312
import,11,11,9,309
IMSTransactionMessage,1,0,9,312
in2,6,3,7,311
IncQueryXcore,8,8,10,312
indexer,12,14,8,499
infosystem,163,162,12,611
inheritancemapping,32,38,8,499
Initialization,11,13,9,258
inject,3,3,7,259
input,5,4,8,260
inputMetamodel,7,7,8,261
instance,98,155,15,3327
InstanceModel,21,38,9,418
Instances,11,11,6,261
instantiation,26,39,8,417
instantiationRecipe,6,6,6,261
Insurance,19,19,9,258
IntegrationOfOCL_ExpressionsInUML,42,58,9,417
Intent,37,47,8,418
interaction,40,73,9,418
InteriorPlanningLang,86,105,11,625
InternalSM,55,77,9,621
interpreter,4,3,6,260
inventory,54,100,11,461
IOI,20,27,9,259
iolist,161,203,16,1076
iplog,60,70,19,624
Iptables,45,58,9,463
ir,144,231,15,1024
IRL,118,251,15,874
IsabelleProofProcess-v1.0.0.10,32,38,9,418
IsabelleProofProcess,32,38,20,418
it.matiuz.menumaker.model,21,21,9,258
itemlist,12,16,9,260
Izpack,272,286,15,977
J2SE5,238,463,20,1630
jamopp,376,798,29,5621
Java-20040316,27,54,11,396
Java,373,794,29,4899
JAVA3,37,74,8,426
java5,297,574,22,1961
JavaAbstractSyntax,1,0,22,718
JavaBehavior4UML,11,10,9,236
javaforms,3,2,8,236
javaformscodegen,2,1,6,237
JavaFXAntTask,139,166,13,851
javalogtrace,3,2,8,396
JavaProject,31,49,9,429
javaproperties,8,8,7,234
JavaSource,13,22,9,236
JavaTypes,4,3,7,237
JavaVMTypes,118,212,12,1011
javaz,58,78,7,432
java_templates,85,84,10,782
jaxrpcmap,87,107,11,821
jBPM5Extensions,26,28,9,394
jca,80,98,12,819
jdsl,48,62,9,430
jdt,11,11,8,236
JDTAST,92,140,12,1133
jedihelp,26,26,9,236
JenaRules,41,63,7,429
Jess,126,236,12,890
jex,60,94,10,430
JKind,129,181,11,694
Jnario,24,34,8,397
joblet,7,7,8,557
jobtool,31,41,7,429
JourneyModel,88,95,12,468
jpa-mixed,15,16,9,236
JPas,60,86,11,433
jpdl32,347,491,23,2156
js,11,14,8,395
jsflibraryregistry,24,31,10,396
jsm,142,281,15,1059
json,19,26,10,236
jsp,15,16,9,397
jtemplates,5,3,6,237
junit,21,33,9,236
Junitresult,48,60,9,429
JWTMetaModel,124,218,14,854
kaom,27,40,8,236
Kappa,61,89,10,432
Karel,57,81,9,429
KarteikastenSystem,40,58,8,432
kdm-09-05-23,671,1232,34,3840
kdm-modisco,683,1264,36,4080
KDM,671,1232,31,3839
KDMSimplified,48,98,11,463
kermeta,278,543,23,1953
kermeta_java,197,378,21,1462
kernel,44,87,9,430
