model,nodes,edges,time,mem
rif11a_xsd,425,586,83,2922
Persons,5,6,69,252
Geographical,331,373,50,1062
PL1,46,77,18,518
extractor,14,14,15,480
gbind,268,572,55,1864
TPTPStaticAnalysisUtilities,64,96,21,496
discovery,25,28,16,275
newsletter,5,4,11,254
Alf,304,486,54,1866
bpmn20di,34,46,18,465
directory,95,119,25,580
aspectbind,122,205,28,825
SQLXMLQueryModel,223,387,54,1386
ParsedMetadata,22,35,86,284
henshin,85,162,23,781
asset,187,268,34,1333
BibTeX,140,139,26,822
component.common.selector,17,20,15,695
SemanticDB,29,37,14,274
strategy-agent-engine,5,4,11,252
APar,21,20,14,268
FeatureDiagrams,31,56,16,503
FoundationModel,168,221,34,1050
Series,4,3,11,251
bpsim,265,358,52,1430
jamopp,390,811,100,5747
SimplifiedJMLModel,11,12,12,255
Sal,71,111,58,525
Clientes,26,30,15,268
olark,8,8,12,236
Assignments,14,18,14,264
EAI,11,15,13,255
sgraph,61,107,253,715
mindEd.ide,61,108,21,525
city2,13,16,13,245
pub_tgt,31,33,15,281
FCM,128,151,50,791
ASM,1,0,71,435
crossx,22,30,13,256
soopl,67,120,21,524
spreadsheet,11,19,13,252
GraphicalProcessEditorModel,20,31,15,264
camel-spring,1584,2633,292,10718
MTRANS,39,75,18,436
writers,16,15,15,257
performance,28,38,16,259
things,49,79,18,476
T6,10,17,12,237
Before,38,69,18,477
lob,6,5,12,238
IFConfiguration,72,118,22,506
extension,5,4,12,238
example,23,42,15,257
UMLDI,3,1,54,798
ServiceDsl,44,75,17,477
policy,44,58,20,478
Resolute,69,116,22,504
emffrag_internal,7,6,12,238
ImperativeOCLCS,68,88,22,506
interpreter,4,3,12,229
MoMM,1,0,9,218
ThreeJsWrapperDescriptionLanguage,45,60,18,471
ProjectTrackerResources,7,7,12,238
Jess,126,236,30,975
CharacterScript,53,74,19,485
zvisclasses,20,22,15,257
rule,24,28,15,245
FractalIdt,9,9,13,238
ObjectNotation,37,54,16,468
android,47,78,19,477
gameserver,8,15,13,237
gmfgraph_1.30,264,390,46,1502
SiSiPNML,7,6,12,238
catalog,26,31,15,257
RelationalDBContent,15,28,15,237
QVTcCST,50,67,19,477
Program,5,5,12,238
pushbuttonbuild,22,25,16,257
EMOF,79,128,23,528
connector-configuration,9,9,13,238
Problem,248,247,38,710
timedAutomata,269,436,51,1515
Promenade,1,0,10,218
knowledge,18,27,14,248
CloudML,63,102,21,506
tableur_modifie,12,20,14,238
spem2,300,521,54,1745
frontend.chain,21,36,14,248
component.clojure,8,8,13,235
GenModel,186,240,38,1045
enactment,15,18,12,234
QVTrCST,72,91,23,696
archimate,165,306,40,1384
WikiTable,20,26,15,249
decobat,94,102,24,735
waqtsalat,36,36,15,260
bluexml,272,391,49,1557
simplemath,23,37,15,256
demo,19,23,15,257
AMN,303,433,49,1360
ABC,4,5,11,238
saltSemantics,15,14,13,229
UEMLExtensionDynamicAspects,55,130,21,507
volere,18,21,14,257
resourcemanager,9,10,14,235
models1,74,100,30,1257
sec,29,41,16,256
typemodel,57,63,18,298
CIMLevelZero,1167,1454,161,5885
FacesConfig,601,907,116,3867
Protocol,3,2,10,228
fsml,8,8,10,218
debug,8,7,12,236
FlatQVT,416,837,144,10628
scl,811,1045,124,4713
sla,25,33,15,230
ExampleEMF,17,28,15,254
Automaton,14,20,14,243
flat11,86,113,27,718
FlowDsl,45,57,17,478
family,18,25,15,255
school,33,63,17,469
TargetPlatform,16,18,14,254
Sharengo,20,33,15,243
LibraryInteractionModel,41,56,17,471
plsql,223,355,45,1295
DslECharts,97,140,24,717
plaModel2,54,83,20,478
sequence_diagram,47,78,19,477
modules,43,48,18,469
syncchartsExtended,3,2,11,234
customerBehaviour,37,54,17,469
EBC,29,28,16,255
ctx,31,54,23,459
etsl,13,21,18,234
LibClasses,11,21,18,234
person,9,9,18,231
CFG,15,28,19,243
Calendar,31,42,16,441
e2,42,56,17,471
JavaBehavior4UML,11,10,14,243
frontend.attribution,30,50,15,264
ir,144,231,32,967
embedded,13,18,14,243
imgpro,106,141,24,726
JavaVMTypes,118,212,40,948
VisualizationDsl,17,24,14,255
sokan,39,50,18,469
CellInit,3,2,13,234
iolist,161,203,34,983
office,10,16,12,236
XWTWorkBench,62,60,18,305
WebApplications_ConceptualModel,54,112,20,484
UnifiedOntologyLanguage,1,0,9,234
XSchema,1,0,10,412
Glsl,160,277,35,1100
process,19,30,15,243
UmlMessage,8,7,12,233
RequirementSourcesConf,3,2,12,234
travel,38,62,17,451
moduleCore,27,33,14,249
cor,13,12,16,421
workspaceModel,7,11,12,231
multichoice,35,44,16,451
mmiEvents,192,279,34,1275
format,9514,12936,1524,43360
PolicyEngine,21,29,13,353
jdsl,48,62,19,403
Amble,1,0,10,192
StateChart,22,31,15,227
OCLStates,24,33,16,370
overview,3,2,12,192
taxonomy-builtin,24,22,15,202
ProofProcess-v1.0.0.10,48,73,19,379
emfacade,121,156,53,998
config.switchyard,103,141,28,854
parsingmodel,9,13,13,186
pannotation,175,235,35,1078
CPNDefinition,16,23,15,324
adaptiveSystem,61,102,21,527
SimplePDL,21,34,16,214
kevoree2,17,25,14,194
original,14,29,13,194
Images,3,2,11,169
cgmodel,232,376,46,1554
OotDatabase,113,111,25,574
entityrelation,40,66,18,360
WorkDefinitions,23,52,15,337
javaformscodegen,75,72,21,252
lmaintenance,45,44,16,359
gmfmap_2007,139,232,35,1038
webpage,19,21,14,336
petri_nets,10,14,13,188
UML_withReuseContracts,26,38,14,342
com.ibm.commerce.payment.datatypes,219,289,192,8472
AppChoco,27,30,16,226
jaxrpcmap,87,107,25,604
eocl,3,2,12,189
CL,90,118,36,1323
Urban,93,124,23,614
KM3,43,89,18,396
parser,37,42,18,391
XMIWorkspace,27,26,15,217
sketch,11,11,12,206
PartialStateDescription,66,123,21,586
org.eclipse.wst.ws.internal.model.v10.rtindex,19,23,20,687
requirements,76,108,22,593
EcdarText,247,447,49,1617
Forms,169,235,36,1252
jex,60,94,20,418
CIM14,3292,5294,543,11930
phenotype,7,7,17,477
Eso,26,30,15,323
uml2diff,16,28,15,349
generatedModel,15,23,14,313
setup,58,97,21,487
Roco2,104,161,26,674
LaTeX,82,105,23,528
property,6,5,13,303
transent,6,6,12,182
org.eclipse.wst.ws.internal.model.v10.taxonomy,24,30,15,323
PetriNet,25,29,15,308
PNML_basic,133,266,36,945
Daos,15,18,13,303
SEE_Design,26,47,16,321
stakeholder,22,23,15,308
GUI,106,132,29,679
text,26,43,15,313
MSProject2,1,0,10,298
OO_concept_initial,38,69,19,318
spreadsheetModified,31,39,15,328
vb,265,403,49,1470
Unql,17,19,14,311
UEMLExtensionModelingAspects,57,136,22,618
graphiti,171,269,37,1065
cmsl,63,102,20,488
rdf,55,117,22,589
ext,10,8,13,183
Constraints,32,54,17,328
v41,110,129,32,892
additionalTagMetadata,13,14,13,188
Scilab,1,0,11,418
Scenario,8,7,20,548
Dsl,189,318,39,1243
Xscript,12,11,13,187
Leveleditor,238,295,43,1233
database,75,136,23,654
Content,69,104,24,608
uma,348,462,71,2499
rolemetamodel,16,25,12,308
activestatedebugger,23,30,14,318
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,35,1624
scrum,29,37,16,324
com.ibm.commerce.foundation.datatypes,164,221,165,7371
Features,11,15,14,332
aterms,20,27,14,246
People,13,18,14,249
activityDiagram,35,66,18,427
abstractcim,25,40,16,425
UTPPredefined,12,10,13,239
Transformation,112,194,28,891
Sass,3,2,11,239
definitions,76,87,20,437
bonide,63,83,20,435
Izpack,97,112,25,607
BrokerDSL,6,6,12,216
GraphViewStyle,14,13,13,227
R2ML,367,594,61,1968
tp5,30,43,17,397
Message,22,25,15,374
topology,21,37,16,385
BuildDSL,13,16,14,222
ASL,53,67,18,417
modelica,394,467,58,1308
klayoutdata,25,28,16,391
conceptmodel,14,17,13,222
Firewalll,16,20,14,228
sequence-diagram-notation,3,2,11,216
planrouge,53,70,18,420
src,38,45,15,227
MyDsl,18,23,14,230
crosswalk,140,211,33,971
org.eclipse.emf.cdo.server.db.defs,16,17,14,383
Agate,274,466,53,1740
BusinessProcessModel,44,87,18,403
featuremodel,40,57,17,386
mediator,558,656,84,3118
ProjectProofProcess,9,9,12,222
GUIdancerComponentHierarchy,15,25,14,380
concat,5,4,12,222
lwc11,8,10,13,374
SmallJava,62,103,20,594
resourcedesc,15,25,14,227
exportmodel,20,22,15,221
Xpect,33,51,17,549
objects,4,3,11,216
toolpalette,21,23,14,236
iaca,61,96,20,441
Contact,57,63,18,425
ScriptUIGraph,14,24,14,222
profiler,14,20,14,228
SACM,305,504,54,2061
AtsDsl,142,197,31,855
org.cylio.project.domain.editor,32,37,16,380
FiniteStateMachine,23,50,15,389
jpdl32,372,515,72,2150
SPEM,1,0,9,325
mlhim2,334,567,76,2897
Java-20040316,27,54,16,391
idc,224,392,45,1345
bz377606,9,9,12,222
Project,704,1141,109,4717
OCCAM,59,112,20,526
QVTCST,11,13,13,204
MSOfficeWord_WordprocessingMLBasicDef,171,296,36,1095
web_service,17,23,14,211
UML_UseCases,32,67,17,373
wscommon,13,13,14,205
Families,10,11,12,212
response,96,121,27,744
configurator,26,40,15,370
AIService,13,19,14,205
ReasoningResult,17,20,14,220
Function,53,87,19,409
plan,27,31,16,372
dummy,20,30,14,212
CssExtDsl,89,140,24,614
RequisitePro,25,51,16,365
doc,84,114,23,597
report,8,8,12,204
landuse,18,18,22,803
newcar,11,17,12,204
pylon,74,86,23,563
MonitorProgram,57,111,20,562
MediatorAdvice,7,7,10,205
Yucuk,6,6,12,204
tasks,40,47,19,533
VHDL,3,2,10,204
modellog,111,147,94,628
metadata,19,24,14,358
drools,32,38,15,380
loadcurve,15,16,12,204
bio_tgt,47,57,18,395
commonarchivecore,50,85,41,1728
UI,54,77,19,392
com.ibm.commerce.contract.facade.datatypes,41,54,181,7285
depgraph,52,82,20,422
MiningMart_ViewCaseRepresentation,1,0,10,337
ProofProcess-v1.0.0,47,71,18,415
OpenCL,34,55,16,378
People1,11,16,13,200
Gdbsl,5,5,11,200
OpServiceModel,26,33,15,225
Suite,10,12,13,205
taipan,64,108,21,575
mind,133,237,32,952
sco,34,46,17,387
Organization,62,74,25,738
States,23,22,14,382
hExample_3_RHS,4,3,11,199
iplog,60,70,21,568
threevaluedlogic,17,27,14,210
MModelURIMap,6,6,13,200
mongodb,53,79,20,462
Copy of library,21,33,16,381
PNML_structured,145,299,33,1019
templatecall,4,3,12,199
models2,463,666,76,2801
wfs,209,270,48,1632
org.eclipse.component,35,45,19,383
powrmart,1155,1493,187,6560
kaom,15,29,14,204
conceptmap,45,56,17,374
dtmc,65,92,20,421
DefaultName1,18,26,14,198
MSOfficeExcel_SpreadsheetMLStyles,449,627,71,2341
jtemplates,3,2,12,188
adapter,9,9,18,486
QVTcoreCST,8,9,13,195
OpenAir,147,209,31,856
TraceEditor,27,48,16,356
ExtendedPO2,44,62,18,375
sample,41,54,17,376
flowchart,58,100,22,557
Instances,11,11,13,198
Golang,8,8,13,191
pgadmin,15,16,14,205
rules_core,23,40,15,219
com.ibm.commerce.promotion.facade.datatypes,145,178,176,7495
Epk,62,119,21,478
Metrics,1,0,9,216
message-meta,40,40,17,264
frontend.imperative,21,29,14,226
collaviz,43,66,18,447
SQLQueryModel,410,952,82,2914
wcs100_gml,122,171,37,1073
flow_concept,22,38,15,253
FieldSelection,12,15,15,240
WebApplications_AbstractModel,1,0,9,235
Node,4,3,13,215
Dime,130,222,30,907
cp3model,21,40,14,246
rentalSansGmfAnnot,24,37,15,427
My,2,1,12,215
component.jca,54,75,27,817
Macro,34,43,16,435
library_eve,17,25,14,240
mulemodel,69,106,22,468
evilsystem,43,74,19,491
futsal,75,115,21,494
Adl,125,198,29,905
BibTeX1.1,34,66,17,436
ExampleInteractionModel,66,65,18,290
PetrinetDsl,31,30,16,417
inventory,54,100,20,491
DFA,23,36,16,235
NanoStructure,37,48,17,438
RDBMSMM,14,19,13,223
Hello,5,5,15,215
gamelogic,151,202,30,747
CssDsl,80,120,23,675
PragmaCPNDefinition,20,32,16,415
CDE,17,23,15,228
Epatch,51,75,20,447
play,56,69,21,459
InstanceModel,21,38,15,240
sbp-designer,19,30,14,226
BPM,13,18,13,222
smil20,87,95,31,1092
MovieDB,7,6,10,215
ClassModel,76,112,23,669
MIME,14,18,21,767
kernel,44,87,20,448
Tutorial,14,16,14,220
waterbody,52,62,21,993
Sequencemodel,61,99,22,462
JavaProject,31,49,17,422
uiextensionmodel,30,29,16,242
lqn,5,3,13,391
VorkursDomain,64,77,20,462
ServiceData,47,57,18,438
Simulator,67,102,20,468
radar,29,27,17,415
Values,17,37,15,240
annotationModelReference,3,2,11,215
krendering,122,183,29,764
rif11a,134,217,31,911
pl0extended,8,9,12,222
ModelFragment,10,11,13,219
RefiningTrace,31,42,16,419
GoModel,8,7,13,219
identification,16,25,15,240
Seal,95,165,26,689
business,83,147,23,718
ofbiz,140,294,36,1099
majordomo,93,182,26,686
banner,14,16,14,228
house,44,70,19,448
tracermodel,71,72,20,299
building,173,217,49,1816
tableur_visitable,16,25,14,228
J2SE5,240,464,49,1561
AjModel,46,88,20,448
gmfgraph_1.24,215,335,42,1358
GenericEditor,32,48,17,433
propsheet,7,7,25,409
graphdef,111,156,27,878
UDDI_meta-model_fragment,13,17,14,221
implementation,18,20,14,228
mule,450,585,87,2786
DGS,68,92,22,475
BDDModel,34,50,17,422
RDFS,98,155,25,693
PathExp,1,0,10,215
VisualDiagnostic,8,10,13,220
Trace,17,22,13,240
timing-diagram,78,155,26,676
MiningMart_SimplifiedMetamodel,23,44,14,422
SelfletBehavior,31,51,16,435
ImpModLang,27,45,16,238
MapDsl,14,17,13,240
CSharp,38,60,18,442
dpd,56,72,23,465
.skriven,191,196,33,617
dbprice,5,4,12,241
Mapper,47,57,25,793
tp6,80,98,23,475
GWPNV4,20,45,15,422
socnet,11,16,14,219
events,27,39,19,463
objectrepository,12,13,13,222
Dot,15,24,14,240
NetModel,88,138,24,735
result,6,7,12,215
ruleml,6,7,10,221
hExample_1_RHS,5,5,11,215
Bitbucketmgr,10,11,12,219
basic,5,4,12,215
FlowGraph,38,86,17,440
r4e.design.rules,30,34,15,240
codesyncjava,12,11,13,221
system,22,37,15,457
AUIML,1004,1773,153,5519
ToDoListDiag,28,39,16,393
openome_model,132,233,32,847
Make,23,34,14,381
uForthRT,15,18,14,220
flow_edge,13,23,14,231
Matlab,1,0,12,523
DecoraDsl,108,170,27,713
opa,49,66,20,421
sdbpmn,76,101,25,619
xls,54,91,20,418
CXF,83,91,24,635
spielfeld,35,49,17,406
accounting,37,60,17,398
Total,7,5,12,203
PetriNetModel,25,29,15,231
sqljava,18,18,15,214
ast,54,76,20,602
DSML,82,122,22,624
nuopc,105,150,29,828
Repository,1,0,9,197
daum,96,140,26,650
modifications,11,13,14,235
idl,70,127,31,777
Headline,3,2,20,200
Java,373,794,98,4927
OPF31,161,180,38,1238
appmodel,25,29,14,231
cbe,90,110,25,640
MiniScript,72,113,22,440
spm,43,58,27,624
S,34,52,17,410
map,24,39,18,609
acad,69,68,538,612
com.ibm.commerce.installment.facade.datatypes,140,187,181,6620
layout,10,12,13,236
CDPSM,412,626,82,2732
agents,28,27,17,464
sm_mm_1,46,84,19,495
bootstrap,46,74,20,483
SysML,152,168,32,785
BasicBlocks,15,19,14,254
MSVisio_DatadiagramMLTextFormat,300,594,61,2068
JavaTypes,4,3,12,236
com.ibm.commerce.catalog.facade.datatypes,712,956,262,10416
IFC2X3_TC1,3352,5223,542,3079
SmartHouse,82,124,24,592
org.eclipse.component.use,13,14,14,295
ExtendedTypes,22,27,15,294
confOf.owl,433,876,81,3502
CWMCore,37,76,18,540
CoreThemes,4,3,11,294
ecorebinding,41,82,19,581
library07,18,26,14,314
jsflibraryregistry,24,31,15,294
WSLink,11,9,13,294
metamodel@runtime,108,187,26,867
DependencyDsl,44,55,14,334
caz,29,42,18,538
abnf,47,72,19,561
launching,11,10,13,317
rascalmetric,12,15,13,294
ZEvesProofProcess,10,11,13,294
IsabelleProofProcess-v1.0.0.10,32,38,18,540
XPDL-1.14,1,0,12,520
com.ibm.commerce.giftcenter.facade.datatypes,129,158,182,4705
EQN,26,55,16,445
PRR,94,206,28,797
epo2,44,62,18,394
bf,11,23,13,288
jBPM5Extensions,24,27,16,328
IDLMM,98,146,25,670
ServerGeneratorLanguage,29,46,16,329
rezept,179,221,33,970
expressions,64,99,22,828
di1,60,70,24,609
IMSTransactionMessage,87,81,22,388
XMLType,20,21,16,549
annotations,22,32,15,328
gore,76,117,27,857
OCL,223,307,49,1595
warmok,54,74,20,609
etunit,33,39,17,325
ncx,127,171,32,910
predefinedobjects,168,167,34,989
cmd,142,152,26,669
builder,31,50,17,328
GraphViewMapping,23,38,16,308
magicDB,87,116,23,608
inheritancemapping,29,36,16,308
Cristal,18,33,14,326
crs_dr.owl,460,935,86,3937
math,6,5,71,282
Bnl,3,2,10,309
XMA_GUIDesigner,642,984,107,3797
Specio,74,96,22,608
opm,65,108,32,609
outputter,30,38,20,590
dbl,319,605,60,2693
pico,51,78,18,609
search,32,37,15,328
riehle97base,7,8,11,308
uForthProgram,14,19,13,308
esx,2142,2246,217,7454
tags,6,6,12,270
q4bpmn,29,33,15,312
embeddedid,7,7,12,290
KSecurityModel,21,27,14,313
metric,7,7,12,273
METAH,52,66,18,578
BooleanExpressions,26,37,14,312
Gherkin,39,59,16,527
qsar,91,108,27,801
Axdt,171,188,32,689
DependencyChain,36,49,17,310
ODP-IV,47,114,20,547
XTuring,23,29,14,290
reusejava,4,3,10,292
probekit,96,122,26,792
order,13,11,12,293
egis,13,17,12,315
evaluationresult,10,10,14,292
ros,78,96,24,578
StateDiagram,10,12,12,293
Statecharts,19,31,14,293
ConnectionErrors,26,25,14,527
Byteman,120,194,28,862
fxg,516,666,78,2522
util,10,11,12,293
Zapfmaster2000,121,177,29,872
cm,35,54,44,525
com.ibm.commerce.member.facade.datatypes,384,477,232,5960
services,30,37,71,311
conference,20,33,14,331
AML,343,445,69,2149
transportation,68,85,31,1077
attributes,9,11,13,311
NetDSL,140,139,30,895
ebXML,94,162,27,863
OpenModelicaAbstactSyntax,492,806,75,2789
wikigen,14,15,13,308
frontend.qool,76,124,23,603
telehash,32,33,490,337
signature_and_call,12,18,13,310
tdt4250,42,66,18,330
org_stageconfig,14,18,13,310
customsandwich,15,14,14,310
Guixdsl,9,11,13,311
scan,15,14,15,310
Base,4,3,11,311
UEMLExtensionCapturingSocialEffects,69,168,23,633
spray,83,137,24,604
types,4,3,10,310
SimulinkStateFlow,57,92,20,583
arduino,114,167,49,914
predicate,29,52,17,533
com.ibm.commerce.price.facade.datatypes,290,394,228,8079
Problems,13,13,14,322
Ldb,5,5,14,292
nbs,56,74,20,607
xml_pois_structure,6,5,11,322
infosystem,71,70,21,382
robmod,44,62,18,340
elementRegistry,17,20,14,342
java5,299,575,58,1979
SimpleJava,33,39,16,369
dataset,70,89,21,637
cloud,8,9,13,323
picmodel,21,27,15,322
javalogtrace,3,2,12,323
DesignPatterns,65,69,21,637
WTIP_SimpleRDBMS,12,16,12,322
aladim,43,70,18,342
evidence,8,8,15,609
Gantt,52,60,19,637
PDL1,18,24,14,343
utp,77,76,23,638
Junitresult,48,60,19,607
formsextension,4,3,12,320
mapping,37,48,18,586
QuickEditTabSections,9,10,13,323
sitacCtrl,22,32,20,587
PIM,17,20,14,346
externaldatasource,4,3,12,323
specification,53,91,19,637
phenomenon,4,3,12,322
application,152,192,81,1731
dp,23,42,15,343
ActivitiExtensions,93,106,28,879
jca,80,98,25,626
BoxMM,29,58,16,343
styles,18,23,13,368
DataType,1,0,67,322
remusassignments,9,9,11,322
xhtml,707,1047,137,4820
bpmn20_ttc,633,1146,112,4096
dtdsl,18,20,14,303
UseCaseInvariant,23,35,15,323
SigmaxApp,33,45,16,342
freemarker,3,2,12,347
oclstdlib,1,0,8,322
atl2java,55,95,19,637
customers,13,13,13,339
FXGraph,97,150,26,657
DTD,115,177,27,717
manifest,93,120,25,881
org.eclipse.gmf.codegen.jar_models.gmfgen,718,1080,118,4633
OpenQVT,55,97,20,637
persistence,34,34,42,1854
graphO,62,66,19,393
harmonica,25,32,15,340
uitf,46,56,18,368
emftools,11,11,14,319
efeature,7,6,13,323
EXPRESS,566,1164,103,3839
RSS,38,50,17,343
bpmn20exec,11,12,13,323
modelo,3,2,11,322
REAL,79,112,23,627
sd,19,32,16,323
TreeMapViewer,14,18,14,346
webapplication,158,240,39,1353
Grafcet,1,0,9,323
Config,24,29,15,322
chess,48,64,18,363
Xdoc,87,145,26,901
old_epn,142,259,36,1077
controlMinimal,9,10,12,322
mule-ide,19,22,15,342
QVTrelationCST,67,94,22,686
TypeSystem,151,150,30,931
Table,8,12,13,323
gpx,126,136,32,931
com.ibm.commerce.content.facade.datatypes,395,545,219,6392
EnumLiterals,7,6,12,328
ModulobTypes,13,18,12,330
gmfgraph_1.25,216,337,41,1371
QoS_Characteristic,27,40,15,330
com.ibm.commerce.order.facade.datatypes,464,583,226,6593
l2,63,62,21,613
DTMP,1,0,9,335
DiVA,123,219,30,1010
RunHALL,381,717,69,2459
Spl,1,0,12,593
org.eclipse.datatools.connectivity.oda.design,273,360,56,1908
FractalItf,171,261,35,1010
SimpleSBVR,68,123,20,652
BaseCST,144,274,37,1091
GenModel2,17,19,13,356
Specio2,102,100,26,663
cityfurniture,24,24,22,867
Karel,57,81,20,662
ObjectDsl,20,27,15,355
EssentialOCLCST,92,157,26,683
kevoree,149,244,34,1019
MGraph,32,45,17,350
org.eclipse.mylyn.reviews.frame.core.model,38,60,18,370
OCL_Operations,33,69,18,350
QVTOperationalCST,233,317,44,1581
ProjectProofProcess-v1.0.0,9,9,14,330
component.soap,62,79,28,891
claim,21,26,17,355
component.camel.quartz,15,16,20,627
ATOM,1,0,10,330
ATL-Profiler,33,41,17,350
ACME,43,73,18,602
BD,20,29,15,350
Connectivity,132,253,37,1086
accesscontrol,33,60,17,350
Anfelisa,11,16,13,330
Rss20,98,112,28,914
component.bean,8,8,13,355
TransactionModel,8,8,13,330
carnot,499,928,109,3817
WSTest,34,38,16,347
