model,nodes,edges,time,mem
eJava,40,42,17,443
Class,1,0,9,242
cpc,17,22,13,255
sbvrOMG,272,532,55,2429
RecordMapper,23,27,14,261
Equipment,419,672,85,2794
Physis,15,14,13,255
PrimitiveTypes,15,14,13,227
aspectj,85,138,24,688
ID,8,8,11,205
COBOL,64,86,21,539
Cal,210,354,43,1319
SCADE,443,924,84,2956
QVTOperationalCS,211,276,42,1296
statemachine_metamodel,8,10,12,210
VisualizationModel,19,27,14,233
DTInfo,27,32,16,364
Copy of component.camel,254,314,126,5713
com.ibm.commerce.oagis9.datatypes.codelists,282,281,41,1354
Dc6,28,38,16,350
XMorphLanguage_abstractSyntax,1,0,11,342
it.matiuz.menumaker.model,21,21,14,214
Elf,14,17,13,214
BlockClassBase,12,17,16,489
State,24,36,18,363
XBNFwithCardinality,8,12,16,346
MongoSQL,68,93,21,576
event,84,140,23,586
tp4,50,71,20,388
EqualMM,26,56,17,503
MiniJava,95,170,25,755
modembedmodel,81,136,24,585
SharedPreferencesModel,27,34,15,363
class_diagramm_simple,17,16,14,200
graph,22,30,16,213
ArchitectureDSL,70,105,21,564
UCTE,298,521,68,2194
unifiedflat,385,476,62,2006
rif11a_xsd,425,586,85,2823
Persons,5,6,76,196
Geographical,331,373,51,1133
PL1,46,77,18,384
extractor,14,14,15,346
gbind,268,572,55,1906
TPTPStaticAnalysisUtilities,64,96,21,572
discovery,25,28,16,350
newsletter,5,4,11,200
Alf,304,486,54,1888
bpmn20di,34,46,21,375
directory,95,119,24,581
aspectbind,122,205,29,914
SQLXMLQueryModel,223,387,46,1499
ParsedMetadata,22,35,50,358
henshin,85,162,27,739
asset,187,268,43,1307
BibTeX,140,139,29,937
component.common.selector,17,20,45,649
SemanticDB,29,37,16,380
strategy-agent-engine,5,4,12,200
APar,21,20,15,340
FeatureDiagrams,31,56,18,371
FoundationModel,168,221,34,989
Series,4,3,11,196
bpsim,265,358,53,1552
jamopp,390,811,101,5737
SimplifiedJMLModel,11,12,12,195
Sal,71,111,62,571
Clientes,26,30,15,369
olark,8,8,12,199
Assignments,14,18,14,195
EAI,11,15,13,216
sgraph,61,107,264,704
mindEd.ide,61,108,22,560
city2,13,16,13,195
pub_tgt,31,33,15,219
FCM,128,151,53,783
ASM,1,0,74,337
crossx,22,30,16,371
soopl,67,120,23,566
spreadsheet,11,19,15,196
GraphicalProcessEditorModel,20,31,14,207
camel-spring,1584,2633,295,2293
MTRANS,39,75,21,444
writers,16,15,15,214
performance,28,38,15,241
things,49,79,18,431
T6,10,17,12,224
Before,38,69,18,427
lob,6,5,12,220
IFConfiguration,72,118,23,639
extension,5,4,12,215
example,23,42,15,228
UMLDI,3,1,63,718
ServiceDsl,44,75,18,431
policy,44,58,21,426
Resolute,69,116,22,636
emffrag_internal,7,6,12,220
ImperativeOCLCS,68,88,22,687
interpreter,4,3,12,215
MoMM,1,0,9,215
ThreeJsWrapperDescriptionLanguage,45,60,18,426
ProjectTrackerResources,7,7,12,202
Jess,126,236,31,890
CharacterScript,53,74,19,457
zvisclasses,20,22,16,229
rule,24,28,15,251
FractalIdt,9,9,13,219
ObjectNotation,37,54,17,422
android,47,78,20,453
gameserver,8,15,13,220
gmfgraph_1.30,264,390,48,1546
SiSiPNML,7,6,11,202
catalog,26,31,16,251
RelationalDBContent,15,28,14,228
QVTcCST,50,67,19,427
Program,5,5,12,215
pushbuttonbuild,22,25,15,392
EMOF,79,128,23,487
connector-configuration,9,9,12,387
Problem,248,247,28,682
timedAutomata,269,436,35,1549
Promenade,1,0,9,215
knowledge,18,27,14,224
CloudML,63,102,21,470
tableur_modifie,12,20,25,219
spem2,300,521,55,1800
frontend.chain,21,36,14,224
component.clojure,8,8,13,219
GenModel,186,240,37,1099
enactment,15,18,13,228
QVTrCST,72,91,22,630
archimate,165,306,37,1318
WikiTable,20,26,14,224
decobat,94,102,25,671
waqtsalat,36,36,16,251
bluexml,272,391,48,1567
simplemath,23,37,15,224
demo,19,23,14,233
AMN,303,433,49,1319
ABC,4,5,12,215
saltSemantics,15,14,13,220
UEMLExtensionDynamicAspects,55,130,20,625
volere,18,21,14,240
resourcemanager,9,10,13,216
models1,74,100,30,1121
sec,29,41,15,409
typemodel,57,63,17,454
CIMLevelZero,1167,1454,153,6143
FacesConfig,601,907,117,3854
Protocol,3,2,12,205
fsml,8,8,11,204
debug,8,7,13,218
FlatQVT,416,837,145,890
scl,811,1045,125,4770
sla,25,33,15,277
ExampleEMF,17,28,14,263
Automaton,14,20,14,277
flat11,86,113,26,758
FlowDsl,45,57,18,516
family,18,25,14,259
school,33,63,16,298
TargetPlatform,16,18,13,277
Sharengo,20,33,15,268
LibraryInteractionModel,41,56,18,516
plsql,223,355,41,1346
DslECharts,97,140,24,577
plaModel2,54,83,18,517
sequence_diagram,47,78,19,513
modules,43,48,16,507
syncchartsExtended,3,2,12,255
customerBehaviour,37,54,17,307
EBC,29,28,15,279
ctx,31,54,16,274
etsl,13,21,13,255
LibClasses,11,21,11,257
person,9,9,10,257
CFG,15,28,15,277
Calendar,31,42,15,279
e2,42,56,17,502
JavaBehavior4UML,11,10,12,252
frontend.attribution,30,50,15,288
ir,144,231,32,1048
embedded,13,18,14,257
imgpro,106,141,25,785
JavaVMTypes,118,212,30,1014
VisualizationDsl,17,24,13,259
sokan,39,50,17,489
CellInit,3,2,12,247
iolist,161,203,34,1059
office,10,16,12,249
XWTWorkBench,62,60,19,332
WebApplications_ConceptualModel,54,112,20,524
UnifiedOntologyLanguage,1,0,9,246
XSchema,1,0,10,443
Glsl,160,277,34,1065
process,19,30,15,277
UmlMessage,8,7,13,249
RequirementSourcesConf,3,2,13,246
travel,38,62,17,515
moduleCore,27,33,14,271
cor,13,12,15,465
workspaceModel,7,11,12,255
multichoice,35,44,17,277
mmiEvents,192,279,33,1293
format,9514,12936,1504,42564
PolicyEngine,21,29,12,355
jdsl,48,62,18,442
Amble,1,0,9,215
StateChart,22,31,15,218
OCLStates,24,33,15,338
overview,3,2,11,171
taxonomy-builtin,24,22,15,203
ProofProcess-v1.0.0.10,48,73,19,374
emfacade,121,156,60,1022
config.switchyard,103,141,28,853
parsingmodel,9,13,12,186
pannotation,175,235,35,1077
CPNDefinition,16,23,13,333
adaptiveSystem,61,102,22,425
SimplePDL,21,34,14,335
kevoree2,17,25,14,190
original,14,29,15,195
Images,3,2,11,170
cgmodel,232,376,47,1453
OotDatabase,113,111,25,582
entityrelation,40,66,22,370
WorkDefinitions,23,52,16,344
javaformscodegen,75,72,20,259
lmaintenance,45,44,17,367
gmfmap_2007,139,232,35,1052
webpage,19,21,14,333
petri_nets,10,14,12,181
UML_withReuseContracts,26,38,14,342
com.ibm.commerce.payment.datatypes,219,289,185,8438
AppChoco,27,30,15,218
jaxrpcmap,87,107,24,607
eocl,3,2,12,184
CL,90,118,36,1326
Urban,93,124,24,607
KM3,43,89,19,406
parser,37,42,19,388
XMIWorkspace,27,26,16,216
sketch,11,11,13,205
PartialStateDescription,66,123,21,579
org.eclipse.wst.ws.internal.model.v10.rtindex,19,23,21,684
requirements,76,108,22,599
EcdarText,247,447,49,1574
Forms,169,235,36,1252
jex,60,94,20,425
CIM14,3292,5294,549,9965
phenotype,7,7,18,615
Eso,26,30,15,350
uml2diff,16,28,15,310
generatedModel,15,23,14,292
setup,58,97,21,491
Roco2,104,161,26,643
LaTeX,82,105,23,510
property,6,5,13,292
transent,6,6,12,171
org.eclipse.wst.ws.internal.model.v10.taxonomy,24,30,14,316
PetriNet,25,29,15,310
PNML_basic,133,266,33,945
Daos,15,18,14,310
SEE_Design,26,47,16,332
stakeholder,22,23,14,309
GUI,106,132,26,668
text,26,43,16,310
MSProject2,1,0,10,292
OO_concept_initial,38,69,18,352
spreadsheetModified,31,39,16,335
vb,265,403,48,1465
Unql,17,19,19,292
UEMLExtensionModelingAspects,57,136,22,491
graphiti,171,269,37,1098
cmsl,63,102,21,491
rdf,55,117,21,614
ext,10,8,14,171
Constraints,32,54,17,334
v41,110,129,33,908
additionalTagMetadata,13,14,14,171
Scilab,1,0,11,413
Scenario,8,7,20,534
Dsl,189,318,39,1245
Xscript,12,11,14,171
Leveleditor,238,295,42,1220
database,75,136,23,643
Content,69,104,23,612
uma,348,462,71,2445
rolemetamodel,16,25,14,309
activestatedebugger,23,30,15,317
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,36,1657
scrum,29,37,16,334
com.ibm.commerce.foundation.datatypes,164,221,170,6591
Features,11,15,13,195
aterms,20,27,15,191
People,13,18,14,208
activityDiagram,35,66,16,361
abstractcim,25,40,16,348
UTPPredefined,12,10,12,195
Transformation,112,194,28,896
Sass,3,2,11,177
definitions,76,87,20,402
bonide,63,83,20,395
Izpack,97,112,24,572
BrokerDSL,6,6,12,178
GraphViewStyle,14,13,14,331
R2ML,367,594,60,1930
tp5,30,43,17,361
Message,22,25,15,347
topology,21,37,17,347
BuildDSL,13,16,15,334
ASL,53,67,19,372
modelica,394,467,59,1286
klayoutdata,25,28,16,345
conceptmodel,14,17,12,195
Firewalll,16,20,13,191
sequence-diagram-notation,3,2,11,178
planrouge,53,70,20,388
src,38,45,16,364
MyDsl,18,23,15,330
crosswalk,140,211,32,1001
org.eclipse.emf.cdo.server.db.defs,16,17,13,331
Agate,274,466,53,1662
BusinessProcessModel,44,87,18,509
featuremodel,40,57,17,364
mediator,558,656,85,3125
ProjectProofProcess,9,9,12,178
GUIdancerComponentHierarchy,15,25,14,331
concat,5,4,12,178
lwc11,8,10,13,330
SmallJava,62,103,20,534
resourcedesc,15,25,14,191
exportmodel,20,22,13,208
Xpect,33,51,18,500
objects,4,3,11,199
toolpalette,21,23,14,189
iaca,61,96,20,534
Contact,57,63,18,388
ScriptUIGraph,14,24,14,347
profiler,14,20,14,191
SACM,305,504,54,1994
AtsDsl,142,197,31,921
org.cylio.project.domain.editor,32,37,15,365
FiniteStateMachine,23,50,15,361
jpdl32,372,515,73,2163
SPEM,1,0,9,317
mlhim2,334,567,77,2767
Java-20040316,27,54,17,356
idc,224,392,44,1294
bz377606,9,9,13,192
Project,704,1141,110,4802
OCCAM,59,112,21,521
QVTCST,11,13,15,183
MSOfficeWord_WordprocessingMLBasicDef,171,296,37,1058
web_service,17,23,15,200
UML_UseCases,32,67,16,346
wscommon,13,13,14,176
Families,10,11,16,176
response,96,121,27,694
configurator,26,40,16,385
AIService,13,19,13,309
ReasoningResult,17,20,14,327
Function,53,87,20,513
plan,27,31,17,328
dummy,20,30,14,334
CssExtDsl,89,140,24,689
RequisitePro,25,51,16,367
doc,84,114,23,543
report,8,8,12,182
landuse,18,18,23,747
newcar,11,17,12,183
pylon,74,86,22,526
MonitorProgram,57,111,21,520
MediatorAdvice,7,7,12,176
Yucuk,6,6,11,191
tasks,40,47,19,552
VHDL,3,2,11,171
modellog,111,147,84,702
metadata,19,24,15,333
drools,32,38,20,357
loadcurve,15,16,14,333
bio_tgt,47,57,19,369
commonarchivecore,50,85,44,1790
UI,54,77,21,367
com.ibm.commerce.contract.facade.datatypes,41,54,169,7982
depgraph,52,82,21,424
MiningMart_ViewCaseRepresentation,1,0,11,353
ProofProcess-v1.0.0,47,71,20,415
OpenCL,34,55,19,388
People1,11,16,14,208
Gdbsl,5,5,15,196
OpServiceModel,26,33,15,227
Suite,10,12,13,209
taipan,64,108,22,580
mind,133,237,33,916
sco,34,46,18,387
Organization,62,74,24,581
States,23,22,15,241
hExample_3_RHS,4,3,11,196
iplog,60,70,22,590
threevaluedlogic,17,27,15,209
MModelURIMap,6,6,13,196
mongodb,53,79,22,454
Copy of library,21,33,16,384
PNML_structured,145,299,36,1026
templatecall,4,3,13,196
models2,463,666,77,2763
wfs,209,270,49,1639
org.eclipse.component,35,45,19,401
powrmart,1155,1493,201,6681
kaom,15,29,15,210
conceptmap,45,56,19,400
dtmc,65,92,21,420
DefaultName1,18,26,15,209
MSOfficeExcel_SpreadsheetMLStyles,449,627,80,2213
jtemplates,3,2,11,183
adapter,9,9,18,492
QVTcoreCST,8,9,14,182
OpenAir,147,209,31,817
TraceEditor,27,48,17,367
ExtendedPO2,44,62,19,393
sample,41,54,18,373
flowchart,58,100,23,556
Instances,11,11,14,210
Golang,8,8,14,195
pgadmin,15,16,15,209
rules_core,23,40,17,232
com.ibm.commerce.promotion.facade.datatypes,145,178,181,7526
Epk,62,119,21,477
Metrics,1,0,10,216
message-meta,40,40,18,256
frontend.imperative,21,29,16,226
collaviz,43,66,20,454
SQLQueryModel,410,952,83,2916
wcs100_gml,122,171,35,1088
flow_concept,22,38,17,250
FieldSelection,12,15,15,238
WebApplications_AbstractModel,1,0,9,210
Node,4,3,13,216
Dime,130,222,30,921
cp3model,21,40,15,235
rentalSansGmfAnnot,24,37,17,427
My,2,1,12,207
component.jca,54,75,27,799
Macro,34,43,12,425
library_eve,17,25,16,229
mulemodel,69,106,23,473
evilsystem,43,74,20,449
futsal,75,115,24,495
Adl,125,198,30,893
BibTeX1.1,34,66,17,437
ExampleInteractionModel,66,65,20,287
PetrinetDsl,31,30,16,424
inventory,54,100,21,462
DFA,23,36,16,235
NanoStructure,37,48,19,437
RDBMSMM,14,19,15,238
Hello,5,5,11,210
gamelogic,151,202,32,754
CssDsl,80,120,24,672
PragmaCPNDefinition,20,32,17,415
CDE,17,23,15,238
Epatch,51,75,20,449
play,56,69,23,450
InstanceModel,21,38,16,235
sbp-designer,19,30,15,229
BPM,13,18,14,238
smil20,87,95,33,1088
MovieDB,7,6,13,216
ClassModel,76,112,23,661
MIME,14,18,23,770
kernel,44,87,20,449
Tutorial,14,16,15,237
waterbody,52,62,29,984
Sequencemodel,61,99,22,464
JavaProject,31,49,17,424
uiextensionmodel,30,29,16,241
lqn,5,3,15,393
VorkursDomain,64,77,21,461
ServiceData,47,57,20,440
Simulator,67,102,22,474
radar,29,27,18,424
Values,17,37,20,238
annotationModelReference,3,2,11,215
krendering,122,183,28,893
rif11a,134,217,32,920
pl0extended,8,9,14,229
ModelFragment,10,11,13,216
RefiningTrace,31,42,16,427
GoModel,8,7,12,216
identification,16,25,15,228
Seal,95,165,25,698
business,83,147,23,669
ofbiz,140,294,36,1101
majordomo,93,182,25,691
banner,14,16,13,237
house,44,70,18,449
tracermodel,71,72,20,305
building,173,217,49,1813
tableur_visitable,16,25,14,231
J2SE5,240,464,49,1572
AjModel,46,88,20,449
gmfgraph_1.24,215,335,42,1369
GenericEditor,32,48,16,432
propsheet,7,7,26,388
graphdef,111,156,29,884
UDDI_meta-model_fragment,13,17,14,228
implementation,18,20,14,229
mule,450,585,86,2707
DGS,68,92,21,474
BDDModel,34,50,17,433
RDFS,98,155,25,689
PathExp,1,0,8,216
VisualDiagnostic,8,10,11,215
Trace,17,22,14,235
timing-diagram,78,155,25,677
MiningMart_SimplifiedMetamodel,23,44,14,408
SelfletBehavior,31,51,16,426
ImpModLang,27,45,15,247
MapDsl,14,17,13,223
CSharp,38,60,18,439
dpd,56,72,21,464
.skriven,191,196,31,601
dbprice,5,4,12,213
Mapper,47,57,25,797
tp6,80,98,22,486
GWPNV4,20,45,15,417
socnet,11,16,13,219
events,27,39,19,424
objectrepository,12,13,13,229
Dot,15,24,14,231
NetModel,88,138,23,672
result,6,7,12,229
ruleml,6,7,12,212
hExample_1_RHS,5,5,12,216
Bitbucketmgr,10,11,13,228
basic,5,4,11,212
FlowGraph,38,86,18,445
r4e.design.rules,30,34,16,241
codesyncjava,12,11,12,223
system,22,37,18,428
AUIML,1004,1773,155,5504
ToDoListDiag,28,39,16,360
openome_model,132,233,30,878
Make,23,34,15,399
uForthRT,15,18,14,216
flow_edge,13,23,13,216
Matlab,1,0,13,529
DecoraDsl,108,170,25,661
opa,49,66,20,437
sdbpmn,76,101,24,620
xls,54,91,20,434
CXF,83,91,23,636
spielfeld,35,49,17,424
accounting,37,60,18,399
Total,7,5,11,215
PetriNetModel,25,29,15,237
sqljava,18,18,14,216
ast,54,76,20,578
DSML,82,122,24,628
nuopc,105,150,28,832
Repository,1,0,8,191
daum,96,140,25,641
modifications,11,13,13,219
idl,70,127,25,790
Headline,3,2,11,203
Java,373,794,91,4925
OPF31,161,180,37,1230
appmodel,25,29,15,232
cbe,90,110,25,636
MiniScript,72,113,21,449
spm,43,58,23,558
S,34,52,18,400
map,24,39,18,554
acad,69,68,529,611
com.ibm.commerce.installment.facade.datatypes,140,187,182,6706
layout,10,12,12,284
CDPSM,412,626,80,2735
agents,28,27,17,471
sm_mm_1,46,84,19,498
bootstrap,46,74,19,507
SysML,152,168,31,813
BasicBlocks,15,19,13,253
MSVisio_DatadiagramMLTextFormat,300,594,58,2072
JavaTypes,4,3,11,239
com.ibm.commerce.catalog.facade.datatypes,712,956,291,10596
IFC2X3_TC1,3352,5223,559,24878
SmartHouse,82,124,23,960
org.eclipse.component.use,13,14,14,316
ExtendedTypes,22,27,15,315
confOf.owl,433,876,80,3511
CWMCore,37,76,18,536
CoreThemes,4,3,11,272
ecorebinding,41,82,18,555
library07,18,26,15,289
jsflibraryregistry,24,31,16,291
WSLink,11,9,13,272
metamodel@runtime,108,187,27,874
DependencyDsl,44,55,17,326
caz,29,42,19,518
abnf,47,72,18,554
launching,11,10,13,272
rascalmetric,12,15,13,273
ZEvesProofProcess,10,11,43,272
IsabelleProofProcess-v1.0.0.10,32,38,16,553
XPDL-1.14,1,0,12,482
com.ibm.commerce.giftcenter.facade.datatypes,129,158,186,5017
EQN,26,55,15,315
PRR,94,206,27,875
epo2,44,62,17,332
bf,11,23,14,280
jBPM5Extensions,24,27,15,292
IDLMM,98,146,25,636
ServerGeneratorLanguage,29,46,16,314
rezept,179,221,33,942
expressions,64,99,21,805
di1,60,70,23,572
IMSTransactionMessage,87,81,22,371
XMLType,20,21,17,530
annotations,22,32,15,299
gore,76,117,28,838
OCL,223,307,50,1569
warmok,54,74,20,571
etunit,33,39,18,312
ncx,127,171,30,905
predefinedobjects,168,167,35,952
cmd,142,152,26,654
builder,31,50,18,549
GraphViewMapping,23,38,16,296
magicDB,87,116,23,604
inheritancemapping,29,36,17,295
Cristal,18,33,15,315
crs_dr.owl,460,935,88,3879
math,6,5,57,278
Bnl,3,2,10,278
XMA_GUIDesigner,642,984,106,3784
Specio,74,96,22,600
opm,65,108,21,604
outputter,30,38,23,530
dbl,319,605,60,2439
pico,51,78,19,566
search,32,37,16,315
riehle97base,7,8,10,278
uForthProgram,14,19,13,278
esx,2142,2246,213,7418
tags,6,6,12,259
q4bpmn,29,33,15,287
embeddedid,7,7,11,256
KSecurityModel,21,27,14,259
metric,7,7,11,259
METAH,52,66,19,511
BooleanExpressions,26,37,15,278
Gherkin,39,59,17,511
qsar,91,108,27,771
Axdt,171,188,33,658
DependencyChain,36,49,18,296
ODP-IV,47,114,20,528
XTuring,23,29,15,278
reusejava,4,3,11,259
probekit,96,122,27,766
order,13,11,12,260
egis,13,17,13,259
evaluationresult,10,10,14,259
ros,78,96,24,771
StateDiagram,10,12,13,259
Statecharts,19,31,15,277
ConnectionErrors,26,25,17,492
Byteman,120,194,30,817
fxg,516,666,76,2498
util,10,11,11,249
Zapfmaster2000,121,177,30,808
cm,35,54,80,508
com.ibm.commerce.member.facade.datatypes,384,477,213,6501
services,30,37,16,291
conference,20,33,14,306
AML,343,445,67,2160
transportation,68,85,30,1054
attributes,9,11,12,255
NetDSL,140,139,29,860
ebXML,94,162,27,832
OpenModelicaAbstactSyntax,492,806,75,2768
wikigen,14,15,14,292
frontend.qool,76,124,21,585
telehash,32,33,492,543
signature_and_call,12,18,14,264
tdt4250,42,66,18,310
org_stageconfig,14,18,14,273
customsandwich,15,14,13,292
Guixdsl,9,11,12,304
scan,15,14,14,273
Base,4,3,11,274
UEMLExtensionCapturingSocialEffects,69,168,24,585
spray,83,137,24,594
types,4,3,9,255
SimulinkStateFlow,57,92,20,539
arduino,114,167,51,829
predicate,29,52,17,538
com.ibm.commerce.price.facade.datatypes,290,394,241,8682
Problems,13,13,14,277
Ldb,5,5,12,277
nbs,56,74,19,567
xml_pois_structure,6,5,11,277
infosystem,71,70,21,357
robmod,44,62,18,332
elementRegistry,17,20,14,298
java5,299,575,58,2173
SimpleJava,33,39,16,315
dataset,70,89,21,592
cloud,8,9,12,277
picmodel,21,27,15,294
javalogtrace,3,2,12,261
DesignPatterns,65,69,21,589
WTIP_SimpleRDBMS,12,16,13,294
aladim,43,70,17,567
evidence,8,8,15,508
Gantt,52,60,19,567
PDL1,18,24,13,293
utp,77,76,21,588
Junitresult,48,60,17,563
formsextension,4,3,12,275
mapping,37,48,17,563
QuickEditTabSections,9,10,12,277
sitacCtrl,22,32,19,526
PIM,17,20,13,298
externaldatasource,4,3,12,272
specification,53,91,20,580
phenomenon,4,3,12,277
application,152,192,83,1716
dp,23,42,16,293
ActivitiExtensions,93,106,27,857
jca,80,98,22,596
BoxMM,29,58,15,309
styles,18,23,13,294
DataType,1,0,85,277
remusassignments,9,9,12,277
xhtml,707,1047,135,4598
bpmn20_ttc,633,1146,111,4119
dtdsl,18,20,15,277
UseCaseInvariant,23,35,15,294
SigmaxApp,33,45,18,314
freemarker,3,2,11,277
oclstdlib,1,0,9,260
atl2java,55,95,20,567
customers,13,13,13,291
FXGraph,97,150,28,626
DTD,115,177,28,882
manifest,93,120,25,836
org.eclipse.gmf.codegen.jar_models.gmfgen,718,1080,119,4602
OpenQVT,55,97,19,567
persistence,34,34,43,1797
graphO,62,66,18,336
harmonica,25,32,15,293
uitf,46,56,16,336
emftools,11,11,12,294
efeature,7,6,14,277
EXPRESS,566,1164,104,3830
RSS,38,50,18,314
bpmn20exec,11,12,13,277
modelo,3,2,11,277
REAL,79,112,24,597
sd,19,32,14,314
TreeMapViewer,14,18,14,294
webapplication,158,240,40,1176
Grafcet,1,0,11,277
Config,24,29,15,298
chess,48,64,17,332
Xdoc,87,145,25,836
old_epn,142,259,36,1089
controlMinimal,9,10,12,277
mule-ide,19,22,15,294
QVTrelationCST,67,94,22,588
TypeSystem,151,150,30,916
Table,8,12,13,277
gpx,126,136,32,899
com.ibm.commerce.content.facade.datatypes,395,545,217,6335
EnumLiterals,7,6,11,289
ModulobTypes,13,18,12,289
gmfgraph_1.25,216,337,42,1444
QoS_Characteristic,27,40,15,327
com.ibm.commerce.order.facade.datatypes,464,583,216,6594
l2,63,62,21,607
DTMP,1,0,9,293
DiVA,123,219,30,963
RunHALL,381,717,69,2234
Spl,1,0,12,549
org.eclipse.datatools.connectivity.oda.design,273,360,56,1889
FractalItf,171,261,35,1068
SimpleSBVR,68,123,21,625
BaseCST,144,274,36,1088
GenModel2,17,19,14,318
Specio2,102,100,25,662
cityfurniture,24,24,22,815
Karel,57,81,20,607
ObjectDsl,20,27,13,314
EssentialOCLCST,92,157,27,646
kevoree,149,244,34,998
MGraph,32,45,17,332
org.eclipse.mylyn.reviews.frame.core.model,38,60,18,348
OCL_Operations,33,69,18,332
QVTOperationalCST,233,317,44,1583
ProjectProofProcess-v1.0.0,9,9,14,294
component.soap,62,79,28,854
claim,21,26,16,311
component.camel.quartz,15,16,19,558
ATOM,1,0,10,294
ATL-Profiler,33,41,16,332
ACME,43,73,18,597
BD,20,29,15,299
Connectivity,132,253,70,1040
accesscontrol,33,60,18,348
Anfelisa,11,16,13,294
Rss20,98,112,28,896
component.bean,8,8,13,294
TransactionModel,8,8,16,294
carnot,499,928,109,3806
WSTest,34,38,17,325
