model,ext,nodes,edges,time,mem
result0_10000,xmi,9911,12006,973,45058
result0_100000,xmi,104794,125227,9920,380930
result0_1000000,xmi,1074517,1286645,88586,1099910
result0_50000,xmi,45359,54617,3175,159746
result0_500000,xmi,478331,572452,39625,1667074
