model,ext,nodes,edges,time,mem
result0_10000,xmi,9911,12006,794,36866
result0_100000,xmi,104794,125227,9863,372743
result0_1000000,xmi,1074517,1286645,88402,1949696
result0_50000,xmi,45359,54617,3101,163840
result0_500000,xmi,478331,572452,38338,1671168
