model,ext,nodes,edges,time,mem
result0_10000,xmi,9236,9898,1204,36278
result0_100000,xmi,103824,111055,6121,301340
result0_1000000,xmi,971173,1038227,54819,871509
result0_50000,xmi,45395,48469,2426,132610
result0_500000,xmi,455525,487571,25389,1292789
