model,ext,nodes,edges,time,mem
result0_10000,xmi,9236,9898,1287,34265
result0_100000,xmi,103824,111055,7148,301691
result0_1000000,xmi,971173,1038227,56651,1035321
result0_50000,xmi,45395,48469,2416,133541
result0_500000,xmi,455525,487571,25541,1292566
