model,ext,nodes,edges,time,mem
result0_10000,xmi,9236,9898,1632,33663
result0_100000,xmi,103824,111055,7935,302837
result0_1000000,xmi,971173,1038227,56322,1312889
result0_50000,xmi,45395,48469,2415,129976
result0_500000,xmi,455525,487571,25358,1291766
