model,ext,nodes,edges,time,mem
result0_10000,xmi,9236,9898,514,36866
result0_100000,xmi,103824,111055,5779,303104
result0_1000000,xmi,971173,1038227,54665,624820
result0_50000,xmi,45395,48469,2398,126388
result0_500000,xmi,455525,487571,25559,1290242
