model,ext,nodes,edges,time,mem
result0_10000,xmi,9236,9898,1803,34479
result0_100000,xmi,103824,111055,7185,297529
result0_1000000,xmi,971173,1038227,54855,1212205
result0_50000,xmi,45395,48469,2434,134078
result0_500000,xmi,455525,487571,25135,1293304
