model,ext,nodes,edges,time,mem
result0_10000,xmi,10759,12169,3303,40128
result0_100000,xmi,97609,110997,9654,314845
result0_1000000,xmi,1021575,1162157,77165,756975
result0_50000,xmi,52474,59277,3157,162821
result0_500000,xmi,473246,537397,36016,714114
