model,ext,nodes,edges,time,mem
result0_10000,xmi,10759,12169,1610,40270
result0_100000,xmi,97609,110997,9804,311289
result0_1000000,xmi,1021575,1162157,76781,894234
result0_50000,xmi,52474,59277,3339,162942
result0_500000,xmi,473246,537397,36150,1410294
