model,ext,nodes,edges,time,mem
result0_10000,xmi,10759,12169,2089,40663
result0_100000,xmi,97609,110997,9849,304861
result0_1000000,xmi,1021575,1162157,76407,719797
result0_50000,xmi,52474,59277,3148,163500
result0_500000,xmi,473246,537397,36102,1071448
