model,ext,nodes,edges,time,mem
result0_10000,xmi,10759,12169,2039,40759
result0_100000,xmi,97609,110997,9281,295419
result0_1000000,xmi,1021575,1162157,75315,702930
result0_50000,xmi,52474,59277,3285,163164
result0_500000,xmi,473246,537397,36199,844669
