model,ext,nodes,edges,time,mem
result0_10000,xmi,10042,11237,556,40351
result0_100000,xmi,101907,114017,6602,307207
result0_1000000,xmi,996449,1115750,68833,1146105
result0_50000,xmi,50542,56560,2997,150802
result0_500000,xmi,531876,595221,32711,1581056
