model,ext,nodes,edges,time,mem
result0_10000,xmi,10042,11237,556,37105
result0_100000,xmi,101907,114017,6705,306799
result0_1000000,xmi,996449,1115750,66689,1276351
result0_50000,xmi,50542,56560,3145,153574
result0_500000,xmi,531876,595221,44107,1577869
