model,ext,nodes,edges,time,mem
result0_10000,xmi,10042,11237,590,37609
result0_100000,xmi,101907,114017,6726,302849
result0_1000000,xmi,996449,1115750,64550,1051709
result0_50000,xmi,50542,56560,3010,150932
result0_500000,xmi,531876,595221,39618,1580037
