model,ext,nodes,edges,time,mem
result0_10000,xmi,10042,11237,611,37696
result0_100000,xmi,101907,114017,6694,305290
result0_1000000,xmi,996449,1115750,66462,1169130
result0_50000,xmi,50542,56560,2999,153924
result0_500000,xmi,531876,595221,43038,1577496
