model,ext,nodes,edges,time,mem
result0_10000,xmi,10042,11237,605,37658
result0_100000,xmi,101907,114017,6848,306985
result0_1000000,xmi,996449,1115750,67045,1167636
result0_50000,xmi,50542,56560,3263,152926
result0_500000,xmi,531876,595221,34436,1577221
