model,ext,nodes,edges,time,mem
result0_10000,xmi,9887,20346,3695,45551
result0_100000,xmi,90138,185479,13365,396699
result0_1000000,xmi,1082520,2226226,145836,1006419
result0_50000,xmi,49990,102590,6806,222068
result0_500000,xmi,454318,934290,61126,1732577
