model,ext,nodes,edges,time,mem
result0_10000,xmi,9887,20346,3729,45987
result0_100000,xmi,90138,185479,13605,397766
result0_1000000,xmi,1082520,2226226,145299,1991942
result0_50000,xmi,49990,102590,7001,221551
result0_500000,xmi,454318,934290,59511,537119
