model,ext,nodes,edges,time,mem
result0_10000,xmi,9887,20346,3792,47104
result0_100000,xmi,90138,185479,13790,407185
result0_1000000,xmi,1082520,2226226,139831,802390
result0_50000,xmi,49990,102590,7116,221674
result0_500000,xmi,454318,934290,61427,781733
