model,ext,nodes,edges,time,mem
result0_10000,xmi,9887,20346,3740,46240
result0_100000,xmi,90138,185479,13414,392585
result0_1000000,xmi,1082520,2226226,138427,1401468
result0_50000,xmi,49990,102590,5498,225274
result0_500000,xmi,454318,934290,59690,1112305
