model,ext,nodes,edges,time,mem
result0_10000,xmi,9887,20346,3666,47105
result0_100000,xmi,90138,185479,13112,393213
result0_1000000,xmi,1082520,2226226,138081,2141538
result0_50000,xmi,49990,102590,5739,224873
result0_500000,xmi,454318,934290,61600,727794
