model,ext,nodes,edges,time,mem
result0_10000,xmi,9076,9151,2305,71305
result0_100000,xmi,105536,108042,7185,329353
result0_1000000,xmi,958876,1000878,58886,558449
result0_50000,xmi,48319,49609,2654,133070
result0_500000,xmi,528669,546834,31667,380544
