model,ext,nodes,edges,time,mem
result0_10000,xmi,9076,9151,564,32768
result0_100000,xmi,105536,108042,6127,286012
result0_1000000,xmi,958876,1000878,57955,1352513
result0_50000,xmi,48319,49609,2741,135170
result0_500000,xmi,528669,546834,30323,1409024
