model,ext,nodes,edges,time,mem
result0_10000,xmi,9076,9151,477,32768
result0_100000,xmi,105536,108042,5340,286358
result0_1000000,xmi,958876,1000878,53594,1244443
result0_50000,xmi,48319,49609,2544,134865
result0_500000,xmi,528669,546834,28876,1409024
