model,ext,nodes,edges,time,mem
result0_10000,xmi,9251,20187,1452,40962
result0_100000,xmi,108437,237157,12995,410442
result0_1000000,xmi,1002272,2192321,117492,3767762
result0_50000,xmi,54412,119019,6275,215695
result0_500000,xmi,458625,1003150,51964,1722195
