model,ext,nodes,edges,time,mem
result0_10000,xmi,9251,20187,4555,45060
result0_100000,xmi,108437,237157,16214,413701
result0_1000000,xmi,1002272,2192321,122857,3764226
result0_50000,xmi,54412,119019,6505,217090
result0_500000,xmi,458625,1003150,51637,1728512
