model,ext,nodes,edges,time,mem
result0_10000,xmi,10832,10947,541,39690
result0_100000,xmi,104572,105433,6335,294912
result0_1000000,xmi,973877,981935,60296,589824
result0_50000,xmi,48228,48602,2815,139264
result0_500000,xmi,463195,466965,27932,1290242
