model,ext,nodes,edges,time,mem
result0_10000,xmi,10832,10947,588,40962
result0_100000,xmi,104572,105433,7151,294914
result0_1000000,xmi,973877,981935,68627,675344
result0_50000,xmi,48228,48602,3163,139264
result0_500000,xmi,463195,466965,31857,1290242
