model,ext,nodes,edges,time,mem
result0_10000,xmi,10832,10947,601,36869
result0_100000,xmi,104572,105433,7129,290821
result0_1000000,xmi,973877,981935,66956,796702
result0_50000,xmi,48228,48602,3076,139264
result0_500000,xmi,463195,466965,31489,1290242
