model,ext,nodes,edges,time,mem
result0_10000,xmi,10832,10947,625,39101
result0_100000,xmi,104572,105433,6790,293052
result0_1000000,xmi,973877,981935,62578,1555940
result0_50000,xmi,48228,48602,2911,143362
result0_500000,xmi,463195,466965,29613,1290242
