model,ext,nodes,edges,time,mem
result0_10000,xmi,10351,11832,401,36894
result0_100000,xmi,94114,105895,5606,290822
result0_1000000,xmi,1027088,2943881,130923,4076336
result0_50000,xmi,54082,61810,3311,172034
result0_500000,xmi,479649,1002465,44823,3780610
